time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-08-24T08:00:00,125.0,19.8,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2023-08-24T11:00:00,124.9,20.2,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
2023-08-24T14:00:00,124.7,20.3,热带风暴(TS),8,18,,0.0,998,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24T17:00:00,124.6,20.4,热带风暴(TS),9,23,,0.0,990,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24T20:00:00,124.0,20.4,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24T23:00:00,123.7,20.2,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25T02:00:00,124.0,20.0,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25T05:00:00,124.0,19.8,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25T08:00:00,124.0,19.7,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25T11:00:00,123.9,19.7,强热带风暴(STS),10,25,,0.0,985,220.0,0.0,0.0,,,150.0,200.0,220.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
