time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2024-05-24T14:00:00,127.1,9.0,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
2024-05-24T17:00:00,127.1,9.1,热带低压(TD),6,12,西北,24.0,1003,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24T20:00:00,126.6,9.8,热带低压(TD),6,12,西北,20.0,1003,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24T23:00:00,126.4,10.1,热带低压(TD),7,15,西北,22.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T02:00:00,125.7,11.1,热带低压(TD),7,15,西北,22.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T05:00:00,125.3,11.5,热带低压(TD),7,15,西北,19.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T08:00:00,124.6,11.9,热带低压(TD),7,15,西北,18.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T11:00:00,123.5,12.4,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
2024-05-25T14:00:00,122.8,12.7,热带低压(TD),7,15,西北,13.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T17:00:00,122.4,13.1,热带低压(TD),7,15,西北,8.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T20:00:00,122.4,13.1,热带低压(TD),7,15,北西北,10.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25T23:00:00,122.3,13.3,热带低压(TD),7,15,北西北,9.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T02:00:00,122.1,13.6,热带低压(TD),7,15,北西北,8.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T05:00:00,121.9,13.8,热带低压(TD),7,15,北,8.0,1002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T08:00:00,121.6,14.0,热带风暴(TS),8,18,,0.0,1002,,,,,,,,,,,,,,,,,
2024-05-26T11:00:00,121.5,14.1,热带风暴(TS),8,18,北东北,7.0,998,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T14:00:00,121.5,14.2,热带风暴(TS),9,23,东北,9.0,990,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T17:00:00,121.8,14.4,强热带风暴(STS),10,25,东北,14.0,985,150.0,0.0,0.0,,,120.0,150.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26T20:00:00,122.2,14.9,强热带风暴(STS),11,30,东北,15.0,980,150.0,60.0,0.0,,,120.0,150.0,100.0,80.0,60.0,50.0,40.0,30.0,0.0,0.0,0.0,0.0
2024-05-26T23:00:00,122.4,15.2,台风(TY),12,33,东北,14.0,975,150.0,60.0,30.0,,,120.0,150.0,100.0,80.0,60.0,50.0,50.0,60.0,30.0,30.0,30.0,30.0
2024-05-27T02:00:00,122.5,15.5,台风(TY),12,33,东北,15.0,975,150.0,60.0,30.0,,,120.0,150.0,100.0,80.0,60.0,50.0,50.0,60.0,30.0,30.0,30.0,30.0
2024-05-27T05:00:00,122.6,15.6,台风(TY),13,38,东北,15.0,965,150.0,60.0,30.0,,,120.0,150.0,120.0,100.0,60.0,50.0,50.0,60.0,30.0,30.0,30.0,30.0
