time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-05-20T14:00:00,149.1,5.8,热带风暴(TS),8,18,北西北,8,1000,200,0,0,,,200,150,100,100,0,0,0,0,0,0,0,0
2023-05-20T17:00:00,149.1,5.9,热带风暴(TS),8,18,北西北,12,1000,200,0,0,,,200,150,100,100,0,0,0,0,0,0,0,0
2023-05-20T20:00:00,148.9,6.6,热带风暴(TS),8,20,北西北,10,995,260,0,0,,,260,180,160,180,0,0,0,0,0,0,0,0
2023-05-21T02:00:00,148.8,6.9,强热带风暴(STS),10,25,北西北,15,985,340,0,0,,,340,230,260,280,0,0,0,0,0,0,0,0
2023-05-21T05:00:00,148.8,7.0,强热带风暴(STS),10,25,北西北,15,985,340,0,0,,,340,230,260,280,0,0,0,0,0,0,0,0
2023-05-21T08:00:00,148.7,7.1,强热带风暴(STS),10,28,北西北,12,982,340,70,0,,,340,230,260,280,70,60,60,60,0,0,0,0
2023-05-21T14:00:00,148.4,7.5,强热带风暴(STS),10,28,北西北,15,982,350,70,0,,,350,260,260,280,70,60,60,60,0,0,0,0
2023-05-21T17:00:00,148.4,7.6,强热带风暴(STS),10,28,北西北,15,982,350,70,0,,,350,260,260,280,70,60,60,60,0,0,0,0
2023-05-21T20:00:00,148.1,7.7,强热带风暴(STS),11,30,北西北,14,980,350,70,0,,,350,260,260,280,70,60,60,60,0,0,0,0
2023-05-22T02:00:00,147.7,7.8,台风(TY),12,35,北西北,18,970,360,90,50,,,360,280,280,300,90,80,80,80,50,40,40,40
2023-05-22T05:00:00,147.4,8.4,台风(TY),12,35,北西北,17,970,360,90,50,,,360,280,280,300,90,80,80,80,50,40,40,40
2023-05-22T08:00:00,147.3,8.8,台风(TY),12,35,北西北,15,970,360,90,50,,,360,280,280,300,90,80,80,80,50,40,40,40
2023-05-22T14:00:00,147.0,9.4,台风(TY),13,38,北西北,13,965,360,90,50,,,360,300,280,280,90,90,80,80,50,50,40,40
2023-05-22T17:00:00,146.9,9.7,台风(TY),13,38,北西北,13,965,360,90,50,,,360,300,280,280,90,90,80,80,50,50,40,40
