Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1987,9,23,0,16.0,146.5,0,0,-,-,-,-,-,-,Image
1987,9,23,6,16.2,146.3,0,0,-,-,-,-,-,-,Image
1987,9,23,12,16.4,146.1,0,0,-,-,-,-,-,-,Image
1987,9,23,18,16.6,146.0,35,0,-,-,-,symmetric,30,30,Image
1987,9,24,0,16.8,145.8,35,0,-,-,-,symmetric,40,40,Image
1987,9,24,6,17.1,145.6,40,0,-,-,-,symmetric,50,50,Image
1987,9,24,12,17.4,145.0,40,0,-,-,-,symmetric,100,100,Image
1987,9,24,18,17.7,144.3,40,0,-,-,-,symmetric,100,100,Image
1987,9,25,0,18.1,143.4,55,0,symmetric,30,30,symmetric,125,125,Image
1987,9,25,6,18.7,142.7,65,0,symmetric,40,40,symmetric,125,125,Image
1987,9,25,12,19.3,142.1,70,0,symmetric,50,50,symmetric,125,125,Image
1987,9,25,18,20.0,141.5,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,26,0,20.7,140.9,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,26,6,21.4,140.3,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,26,12,22.1,139.7,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,26,18,22.7,139.2,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,27,0,23.1,138.6,75,0,symmetric,60,60,symmetric,150,150,Image
1987,9,27,6,23.3,138.1,75,0,symmetric,90,90,NW,300,200,Image
1987,9,27,12,23.3,137.9,75,0,symmetric,90,90,NW,350,200,Image
1987,9,27,18,23.4,138.0,75,0,symmetric,100,100,symmetric,250,250,Image
1987,9,28,0,23.5,138.0,75,0,symmetric,90,90,W,350,200,Image
1987,9,28,6,23.5,138.1,70,0,symmetric,90,90,N,350,200,Image
1987,9,28,12,23.6,138.2,70,0,symmetric,90,90,N,350,200,Image
1987,9,28,18,23.5,138.2,70,0,symmetric,90,90,N,350,200,Image
1987,9,29,0,23.6,138.3,70,0,symmetric,90,90,N,300,200,Image
1987,9,29,6,23.8,137.9,70,0,symmetric,90,90,N,300,200,Image
1987,9,29,12,24.0,137.5,70,0,symmetric,90,90,N,500,200,Image
1987,9,29,18,24.1,137.3,65,0,symmetric,90,90,N,500,200,Image
1987,9,30,0,24.2,137.1,60,0,symmetric,75,75,N,500,200,Image
1987,9,30,6,24.3,137.0,60,0,symmetric,75,75,N,500,200,Image
1987,9,30,12,24.6,137.1,55,0,symmetric,60,60,N,500,200,Image
1987,9,30,18,25.3,137.2,55,0,symmetric,60,60,symmetric,250,250,Image
1987,10,1,0,26.0,138.1,55,0,symmetric,60,60,symmetric,250,250,Image
1987,10,1,6,26.9,138.5,55,0,symmetric,60,60,symmetric,250,250,Image
1987,10,1,12,27.2,139.2,55,0,symmetric,60,60,symmetric,250,250,Image
1987,10,1,18,27.9,140.2,55,0,symmetric,50,50,symmetric,200,200,Image
1987,10,2,0,28.9,141.4,45,0,-,-,-,symmetric,175,175,Image
1987,10,2,6,29.8,142.2,45,0,-,-,-,SE,300,225,Image
1987,10,2,12,30.3,144.4,45,0,-,-,-,SE,250,200,Image
1987,10,2,18,31.1,146.4,40,0,-,-,-,SE,250,200,Image
1987,10,3,0,32.2,148.2,45,0,-,-,-,symmetric,300,300,Image
1987,10,3,6,33.1,150.4,45,0,-,-,-,symmetric,300,300,Image
1987,10,3,12,34.0,153.0,40,0,-,-,-,symmetric,200,200,Image
1987,10,3,18,35.5,155.5,40,0,-,-,-,symmetric,200,200,Image
1987,10,4,0,37.0,158.0,40,0,-,-,-,symmetric,200,200,Image
1987,10,4,6,38.5,160.5,40,0,-,-,-,symmetric,200,200,Image
1987,10,4,12,40.5,164.0,0,0,-,-,-,-,-,-,Image
1987,10,4,18,43.0,167.0,0,0,-,-,-,-,-,-,Image
1987,10,5,0,46.0,170.0,0,0,-,-,-,-,-,-,Image
1987,10,5,6,49.0,172.0,0,0,-,-,-,-,-,-,Image
1987,10,5,12,52.0,173.0,0,0,-,-,-,-,-,-,Image
1987,10,5,18,54.0,175.0,0,0,-,-,-,-,-,-,Image
1987,10,6,0,54.0,176.0,0,0,-,-,-,-,-,-,Image
1987,10,6,6,53.5,177.0,0,0,-,-,-,-,-,-,Image
1987,10,6,12,53.0,178.5,0,0,-,-,-,-,-,-,Image
