Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2000,9,17,6,14.2,173.6,0,0,-,-,-,-,-,-,Image
2000,9,17,12,14.5,173.1,0,0,-,-,-,-,-,-,Image
2000,9,17,18,14.8,172.6,0,0,-,-,-,-,-,-,Image
2000,9,18,0,15.1,172.1,0,0,-,-,-,-,-,-,Image
2000,9,18,6,15.5,171.8,0,0,-,-,-,-,-,-,Image
2000,9,18,12,16.0,171.0,35,0,-,-,-,symmetric,80,80,Image
2000,9,18,18,16.2,170.0,45,0,-,-,-,symmetric,120,120,Image
2000,9,19,0,16.6,169.7,50,0,-,-,-,symmetric,150,150,Image
2000,9,19,6,17.3,169.7,55,0,symmetric,40,40,symmetric,180,180,Image
2000,9,19,12,18.0,170.3,65,0,symmetric,70,70,symmetric,200,200,Image
2000,9,19,18,19.3,169.8,75,0,symmetric,80,80,N,250,210,Image
2000,9,20,0,19.9,168.5,80,0,symmetric,90,90,N,300,200,Image
2000,9,20,6,20.3,168.1,85,0,symmetric,100,100,N,300,220,Image
2000,9,20,12,20.9,167.2,85,0,symmetric,110,110,N,325,240,Image
2000,9,20,18,21.2,166.6,90,0,symmetric,120,120,N,325,240,Image
2000,9,21,0,21.6,166.2,90,0,symmetric,130,130,symmetric,325,325,Image
2000,9,21,6,22.3,166.0,95,0,symmetric,130,130,symmetric,325,325,Image
2000,9,21,12,22.9,165.6,95,0,symmetric,140,140,symmetric,350,350,Image
2000,9,21,18,23.6,165.4,95,0,symmetric,140,140,symmetric,350,350,Image
2000,9,22,0,24.2,165.3,95,0,symmetric,140,140,symmetric,350,350,Image
2000,9,22,6,24.9,165.3,95,0,symmetric,140,140,symmetric,350,350,Image
2000,9,22,12,25.5,165.6,90,0,symmetric,130,130,symmetric,350,350,Image
2000,9,22,18,26.6,166.2,85,0,SE,140,100,symmetric,375,375,Image
2000,9,23,0,27.7,166.5,85,0,SE,140,100,symmetric,350,350,Image
2000,9,23,6,28.7,167.0,80,0,SE,130,90,symmetric,325,325,Image
2000,9,23,12,30.1,168.3,75,0,SE,120,70,symmetric,300,300,Image
2000,9,23,18,31.1,169.6,70,0,SE,110,60,symmetric,280,280,Image
2000,9,24,0,32.7,171.8,70,0,SE,120,40,symmetric,260,260,Image
2000,9,24,6,35.8,174.6,70,0,SE,160,40,SE,350,260,Image
2000,9,24,12,38.9,177.8,70,0,SE,270,80,SE,425,260,Image
2000,9,24,18,42.8,177.9,0,0,-,-,-,-,-,-,Image
2000,9,25,0,43.3,175.6,0,0,-,-,-,-,-,-,Image
2000,9,25,6,43.3,177.8,0,0,-,-,-,-,-,-,Image
2000,9,25,12,44.4,180.0,0,0,-,-,-,-,-,-,Image
2000,9,25,18,45.9,181.7,0,0,-,-,-,-,-,-,Image
