Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1982,10,14,12,12.0,160.0,0,0,-,-,-,-,-,-,Image
1982,10,14,18,11.5,159.0,0,0,-,-,-,-,-,-,Image
1982,10,15,0,11.2,157.9,0,0,-,-,-,-,-,-,Image
1982,10,15,6,11.5,156.5,0,0,-,-,-,-,-,-,Image
1982,10,15,12,12.3,155.1,0,0,-,-,-,-,-,-,Image
1982,10,15,18,13.3,153.8,0,0,-,-,-,-,-,-,Image
1982,10,16,0,14.5,152.4,35,0,-,-,-,symmetric,150,150,Image
1982,10,16,6,14.6,150.9,40,0,-,-,-,symmetric,175,175,Image
1982,10,16,12,15.2,149.5,45,0,-,-,-,symmetric,175,175,Image
1982,10,16,18,15.8,148.6,45,0,-,-,-,symmetric,175,175,Image
1982,10,17,0,16.3,148.0,45,0,-,-,-,symmetric,90,90,Image
1982,10,17,6,16.6,147.3,45,0,-,-,-,symmetric,100,100,Image
1982,10,17,12,16.7,146.9,50,0,symmetric,50,50,symmetric,150,150,Image
1982,10,17,18,17.0,146.1,60,0,symmetric,50,50,symmetric,150,150,Image
1982,10,18,0,17.2,145.2,60,0,symmetric,70,70,symmetric,150,150,Image
1982,10,18,6,17.2,144.7,60,0,symmetric,90,90,symmetric,200,200,Image
1982,10,18,12,17.3,144.2,60,0,symmetric,100,100,symmetric,200,200,Image
1982,10,18,18,17.9,143.8,65,0,symmetric,100,100,symmetric,200,200,Image
1982,10,19,0,19.0,143.5,70,0,symmetric,100,100,symmetric,225,225,Image
1982,10,19,6,20.0,143.3,70,0,symmetric,100,100,symmetric,250,250,Image
1982,10,19,12,21.0,143.2,75,0,symmetric,100,100,symmetric,300,300,Image
1982,10,19,18,22.0,143.3,75,0,symmetric,100,100,symmetric,300,300,Image
1982,10,20,0,23.2,143.9,90,0,symmetric,125,125,symmetric,350,350,Image
1982,10,20,6,24.6,144.9,85,0,symmetric,125,125,symmetric,350,350,Image
1982,10,20,12,26.0,146.0,85,0,symmetric,125,125,symmetric,350,350,Image
1982,10,20,18,27.5,147.3,85,0,symmetric,125,125,symmetric,350,350,Image
1982,10,21,0,28.8,149.0,85,0,symmetric,150,150,symmetric,400,400,Image
1982,10,21,6,29.8,150.6,80,0,symmetric,200,200,symmetric,400,400,Image
1982,10,21,12,30.7,152.4,75,0,symmetric,175,175,symmetric,350,350,Image
1982,10,21,18,31.0,153.9,70,0,symmetric,150,150,symmetric,250,250,Image
1982,10,22,0,30.8,155.0,55,0,symmetric,100,100,symmetric,250,250,Image
1982,10,22,6,30.1,156.1,50,0,-,-,-,symmetric,250,250,Image
1982,10,22,12,29.1,157.0,45,0,-,-,-,symmetric,250,250,Image
1982,10,22,18,28.0,158.0,45,0,-,-,-,symmetric,250,250,Image
1982,10,23,0,27.2,159.3,45,0,-,-,-,symmetric,300,300,Image
1982,10,23,6,26.3,160.5,50,0,-,-,-,symmetric,300,300,Image
1982,10,23,12,25.9,161.6,50,0,-,-,-,symmetric,300,300,Image
1982,10,23,18,25.6,162.9,50,0,-,-,-,symmetric,300,300,Image
1982,10,24,0,25.4,164.0,50,0,-,-,-,symmetric,300,300,Image
1982,10,24,6,25.4,164.9,50,0,-,-,-,symmetric,350,350,Image
1982,10,24,12,25.4,165.6,50,0,-,-,-,symmetric,350,350,Image
1982,10,24,18,25.5,166.1,50,0,-,-,-,symmetric,300,300,Image
1982,10,25,0,25.5,166.5,50,0,-,-,-,symmetric,300,300,Image
1982,10,25,6,25.7,167.0,50,0,-,-,-,symmetric,300,300,Image
1982,10,25,12,26.8,167.5,50,0,-,-,-,symmetric,300,300,Image
1982,10,25,18,27.4,167.1,50,0,-,-,-,symmetric,300,300,Image
1982,10,26,0,27.7,166.8,45,0,-,-,-,symmetric,300,300,Image
1982,10,26,6,28.1,166.5,45,0,-,-,-,symmetric,300,300,Image
1982,10,26,12,28.7,165.8,45,0,-,-,-,symmetric,250,250,Image
1982,10,26,18,29.4,165.2,40,0,-,-,-,symmetric,150,150,Image
1982,10,27,0,30.0,164.6,35,0,-,-,-,symmetric,150,150,Image
1982,10,27,6,30.8,164.7,35,0,-,-,-,symmetric,150,150,Image
1982,10,27,12,31.6,165.6,35,0,-,-,-,symmetric,150,150,Image
1982,10,27,18,32.5,167.2,35,0,-,-,-,symmetric,150,150,Image
1982,10,28,0,33.0,169.0,0,0,-,-,-,-,-,-,Image
1982,10,28,6,34.0,171.0,0,0,-,-,-,-,-,-,Image
1982,10,28,12,35.0,173.0,0,0,-,-,-,-,-,-,Image
1982,10,28,18,35.5,175.5,0,0,-,-,-,-,-,-,Image
1982,10,29,0,36.0,178.0,0,0,-,-,-,-,-,-,Image
