Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1981,4,29,0,6.0,162.0,0,0,-,-,-,-,-,-,Image
1981,4,29,6,6.0,162.0,0,0,-,-,-,-,-,-,Image
1981,4,29,12,6.0,162.0,0,0,-,-,-,-,-,-,Image
1981,4,29,18,6.5,161.5,0,0,-,-,-,-,-,-,Image
1981,4,30,0,7.0,161.0,0,0,-,-,-,-,-,-,Image
1981,4,30,6,7.6,160.4,0,0,-,-,-,-,-,-,Image
1981,4,30,12,8.2,159.4,35,0,-,-,-,symmetric,50,50,Image
1981,4,30,18,8.7,158.3,35,0,-,-,-,symmetric,50,50,Image
1981,5,1,0,9.1,157.2,40,0,-,-,-,symmetric,50,50,Image
1981,5,1,6,9.4,156.0,40,0,-,-,-,symmetric,70,70,Image
1981,5,1,12,9.5,155.0,45,0,-,-,-,symmetric,90,90,Image
1981,5,1,18,9.5,154.0,45,0,-,-,-,symmetric,90,90,Image
1981,5,2,0,9.7,153.2,45,0,-,-,-,NE,90,40,Image
1981,5,2,6,9.9,152.5,45,0,-,-,-,NE,90,20,Image
1981,5,2,12,10.0,151.9,45,0,-,-,-,NE,90,20,Image
1981,5,2,18,10.1,151.3,40,0,-,-,-,NE,90,20,Image
1981,5,3,0,10.2,151.0,40,0,-,-,-,N,70,30,Image
1981,5,3,6,10.3,150.8,40,0,-,-,-,symmetric,60,60,Image
1981,5,3,12,10.5,150.7,40,0,-,-,-,symmetric,60,60,Image
1981,5,3,18,10.7,150.6,40,0,-,-,-,symmetric,60,60,Image
1981,5,4,0,11.0,150.6,40,0,-,-,-,symmetric,60,60,Image
1981,5,4,6,11.2,150.4,40,0,-,-,-,symmetric,80,80,Image
1981,5,4,12,11.3,150.2,40,0,-,-,-,symmetric,80,80,Image
1981,5,4,18,11.5,150.0,40,0,-,-,-,symmetric,80,80,Image
1981,5,5,0,11.4,149.8,40,0,-,-,-,symmetric,80,80,Image
1981,5,5,6,11.4,149.9,40,0,-,-,-,symmetric,70,70,Image
1981,5,5,12,11.5,149.5,40,0,-,-,-,symmetric,70,70,Image
1981,5,5,18,11.6,149.1,40,0,-,-,-,symmetric,70,70,Image
1981,5,6,0,11.7,148.6,35,0,-,-,-,symmetric,70,70,Image
1981,5,6,6,11.8,147.9,0,0,-,-,-,-,-,-,Image
1981,5,6,12,11.9,147.3,0,0,-,-,-,-,-,-,Image
1981,5,6,18,11.9,146.6,0,0,-,-,-,-,-,-,Image
1981,5,7,0,12.0,146.0,0,0,-,-,-,-,-,-,Image
1981,5,7,6,12.0,145.3,0,0,-,-,-,-,-,-,Image
1981,5,7,12,12.0,144.6,0,0,-,-,-,-,-,-,Image
1981,5,7,18,12.0,143.9,0,0,-,-,-,-,-,-,Image
1981,5,8,0,12.0,143.2,0,0,-,-,-,-,-,-,Image
