Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1996,12,21,0,7.6,140.1,0,0,-,-,-,-,-,-,Image
1996,12,21,6,8.3,140.2,0,0,-,-,-,-,-,-,Image
1996,12,21,12,8.6,140.5,0,0,-,-,-,-,-,-,Image
1996,12,21,18,8.6,140.8,0,0,-,-,-,-,-,-,Image
1996,12,22,0,8.8,140.9,0,0,-,-,-,-,-,-,Image
1996,12,22,6,9.1,140.8,0,0,-,-,-,-,-,-,Image
1996,12,22,12,9.3,140.6,0,0,-,-,-,-,-,-,Image
1996,12,22,18,9.4,140.4,35,0,-,-,-,symmetric,120,120,Image
1996,12,23,0,9.5,140.1,35,0,-,-,-,symmetric,120,120,Image
1996,12,23,6,9.5,139.4,35,0,-,-,-,symmetric,120,120,Image
1996,12,23,12,9.4,139.2,35,0,-,-,-,symmetric,120,120,Image
1996,12,23,18,9.2,139.0,40,0,-,-,-,symmetric,120,120,Image
1996,12,24,0,9.0,139.0,40,0,-,-,-,symmetric,120,120,Image
1996,12,24,6,8.9,138.7,40,0,-,-,-,symmetric,120,120,Image
1996,12,24,12,8.9,138.4,50,0,-,-,-,symmetric,140,140,Image
1996,12,24,18,9.0,138.2,50,0,-,-,-,symmetric,140,140,Image
1996,12,25,0,9.3,138.1,50,0,-,-,-,symmetric,200,200,Image
1996,12,25,6,9.8,137.9,50,0,-,-,-,symmetric,200,200,Image
1996,12,25,12,10.1,137.9,50,0,-,-,-,symmetric,200,200,Image
1996,12,25,18,10.5,138.0,50,0,-,-,-,symmetric,200,200,Image
1996,12,26,0,10.8,138.4,50,0,-,-,-,symmetric,200,200,Image
1996,12,26,6,11.6,138.4,55,0,symmetric,40,40,symmetric,300,300,Image
1996,12,26,12,12.1,138.4,60,0,symmetric,50,50,symmetric,350,350,Image
1996,12,26,18,12.4,138.5,60,0,symmetric,50,50,symmetric,350,350,Image
1996,12,27,0,12.8,138.8,60,0,symmetric,60,60,symmetric,375,375,Image
1996,12,27,6,13.2,139.0,60,0,symmetric,60,60,symmetric,375,375,Image
1996,12,27,12,13.8,139.1,60,0,symmetric,60,60,symmetric,375,375,Image
1996,12,27,18,14.3,139.3,60,0,symmetric,60,60,symmetric,375,375,Image
1996,12,28,0,14.7,139.8,60,0,symmetric,60,60,symmetric,300,300,Image
1996,12,28,6,15.0,140.2,55,0,symmetric,40,40,symmetric,250,250,Image
1996,12,28,12,16.1,141.1,50,0,-,-,-,symmetric,220,220,Image
1996,12,28,18,17.0,142.1,50,0,-,-,-,symmetric,250,250,Image
1996,12,29,0,17.7,143.1,45,0,-,-,-,symmetric,250,250,Image
1996,12,29,6,18.4,144.7,45,0,-,-,-,symmetric,250,250,Image
1996,12,29,12,19.1,146.3,45,0,-,-,-,symmetric,250,250,Image
1996,12,29,18,19.3,148.3,40,0,-,-,-,symmetric,200,200,Image
1996,12,30,0,19.9,150.4,0,0,-,-,-,-,-,-,Image
1996,12,30,6,20.9,154.1,0,0,-,-,-,-,-,-,Image
1996,12,30,12,21.0,158.0,0,0,-,-,-,-,-,-,Image
