Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1981,12,22,18,9.5,139.0,0,0,-,-,-,-,-,-,Image
1981,12,23,0,9.5,137.5,0,0,-,-,-,-,-,-,Image
1981,12,23,6,10.0,136.0,0,0,-,-,-,-,-,-,Image
1981,12,23,12,10.7,134.7,40,0,-,-,-,symmetric,150,150,Image
1981,12,23,18,11.3,133.4,40,0,-,-,-,symmetric,150,150,Image
1981,12,24,0,11.8,132.1,55,0,symmetric,30,30,symmetric,150,150,Image
1981,12,24,6,12.0,130.8,65,0,symmetric,50,50,N,200,150,Image
1981,12,24,12,12.4,129.8,70,0,symmetric,70,70,N,200,150,Image
1981,12,24,18,12.7,128.7,75,0,symmetric,70,70,N,200,150,Image
1981,12,25,0,12.8,127.8,70,0,symmetric,50,50,N,200,150,Image
1981,12,25,6,12.7,126.3,80,0,symmetric,80,80,N,200,150,Image
1981,12,25,12,12.6,124.8,80,0,symmetric,80,80,N,200,150,Image
1981,12,25,18,12.8,123.3,70,0,symmetric,60,60,N,150,125,Image
1981,12,26,0,13.1,121.7,70,0,symmetric,50,50,symmetric,100,100,Image
1981,12,26,6,13.5,120.0,55,0,symmetric,30,30,symmetric,80,80,Image
1981,12,26,12,13.8,119.0,55,0,symmetric,30,30,symmetric,150,150,Image
1981,12,26,18,14.1,117.9,55,0,symmetric,30,30,symmetric,150,150,Image
1981,12,27,0,14.2,116.8,40,0,-,-,-,symmetric,100,100,Image
1981,12,27,6,14.7,116.1,40,0,-,-,-,symmetric,100,100,Image
1981,12,27,12,15.4,115.2,40,0,-,-,-,symmetric,100,100,Image
1981,12,27,18,16.1,114.3,40,0,-,-,-,symmetric,100,100,Image
1981,12,28,0,16.5,113.7,40,0,-,-,-,symmetric,60,60,Image
1981,12,28,6,17.0,113.3,0,0,-,-,-,-,-,-,Image
1981,12,28,12,17.5,113.1,0,0,-,-,-,-,-,-,Image
1981,12,28,18,18.2,113.3,0,0,-,-,-,-,-,-,Image
1981,12,29,0,19.0,114.0,0,0,-,-,-,-,-,-,Image
1981,12,29,6,19.8,114.8,0,0,-,-,-,-,-,-,Image
1981,12,29,12,20.5,115.5,0,0,-,-,-,-,-,-,Image
1981,12,29,18,20.9,116.0,0,0,-,-,-,-,-,-,Image
