Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2013,10,1,0,18.1,151.5,0,0,-,-,-,-,-,-,Image
2013,10,1,6,17.9,151.6,0,0,-,-,-,-,-,-,Image
2013,10,1,12,17.7,151.8,0,0,-,-,-,-,-,-,Image
2013,10,1,18,17.4,151.7,0,0,-,-,-,-,-,-,Image
2013,10,2,0,17.4,151.3,0,0,-,-,-,-,-,-,Image
2013,10,2,6,17.3,150.6,0,0,-,-,-,-,-,-,Image
2013,10,2,12,17.0,150.3,0,0,-,-,-,-,-,-,Image
2013,10,2,18,16.7,150.1,0,0,-,-,-,-,-,-,Image
2013,10,3,0,16.4,149.9,0,0,-,-,-,-,-,-,Image
2013,10,3,6,16.0,149.6,0,0,-,-,-,-,-,-,Image
2013,10,3,12,15.7,148.7,0,0,-,-,-,-,-,-,Image
2013,10,3,18,15.9,147.7,0,0,-,-,-,-,-,-,Image
2013,10,4,0,16.4,146.9,0,0,-,-,-,-,-,-,Image
2013,10,4,6,16.9,146.0,35,0,-,-,-,NE,120,90,Image
2013,10,4,12,17.3,145.0,35,0,-,-,-,NE,120,90,Image
2013,10,4,18,17.9,144.0,40,0,-,-,-,NE,180,120,Image
2013,10,5,0,18.2,142.3,40,0,-,-,-,NE,180,120,Image
2013,10,5,6,18.8,141.1,45,0,-,-,-,NE,180,120,Image
2013,10,5,12,19.3,139.7,55,0,symmetric,50,50,NE,180,120,Image
2013,10,5,18,20.3,138.1,60,0,symmetric,50,50,NE,180,120,Image
2013,10,6,0,21.2,136.5,65,0,symmetric,50,50,NE,180,120,Image
2013,10,6,6,22.0,135.0,70,0,symmetric,50,50,NE,180,120,Image
2013,10,6,12,22.7,133.5,75,0,symmetric,60,60,NE,180,120,Image
2013,10,6,18,23.9,131.8,80,0,symmetric,70,70,NE,240,150,Image
2013,10,6,21,24.5,131.0,85,0,symmetric,70,70,NE,240,150,Image
2013,10,7,0,25.2,130.2,90,0,symmetric,90,90,NE,240,150,Image
2013,10,7,3,25.9,129.2,90,0,NE,90,70,NE,240,150,Image
2013,10,7,6,26.7,128.7,90,0,NE,90,70,NE,210,150,Image
2013,10,7,9,27.4,128.0,90,0,symmetric,70,70,NE,180,120,Image
2013,10,7,12,28.1,127.7,90,0,symmetric,70,70,NE,210,120,Image
2013,10,7,15,28.9,127.3,90,0,symmetric,70,70,NE,210,120,Image
2013,10,7,18,29.7,127.1,80,0,symmetric,70,70,E,210,120,Image
2013,10,7,21,30.4,127.1,80,0,symmetric,70,70,E,210,120,Image
2013,10,8,0,31.4,127.0,70,0,symmetric,70,70,E,180,120,Image
2013,10,8,3,32.2,127.3,65,0,NE,70,50,NE,150,120,Image
2013,10,8,6,32.8,127.6,65,0,NE,70,50,NE,150,120,Image
2013,10,8,9,33.8,128.6,60,0,NE,70,40,NE,150,120,Image
2013,10,8,12,34.5,129.5,55,0,NE,60,30,NE,150,120,Image
2013,10,8,15,34.9,130.4,50,0,-,-,-,NE,150,120,Image
2013,10,8,18,35.6,131.6,45,0,-,-,-,E,120,90,Image
2013,10,8,21,36.5,132.9,45,0,-,-,-,E,120,90,Image
2013,10,9,0,38.0,135.0,0,0,-,-,-,-,-,-,Image
2013,10,9,6,37.9,135.8,0,0,-,-,-,-,-,-,Image
