Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1991,8,28,18,23.5,133.0,0,0,-,-,-,-,-,-,Image
1991,8,29,0,24.5,133.0,0,0,-,-,-,-,-,-,Image
1991,8,29,6,25.5,133.0,0,0,-,-,-,-,-,-,Image
1991,8,29,12,26.5,133.2,0,0,-,-,-,-,-,-,Image
1991,8,29,18,28.0,133.5,0,0,-,-,-,-,-,-,Image
1991,8,30,0,29.5,134.2,35,0,-,-,-,symmetric,80,80,Image
1991,8,30,3,30.2,134.7,35,0,-,-,-,symmetric,100,100,Image
1991,8,30,6,31.0,135.2,35,0,-,-,-,E,150,90,Image
1991,8,30,9,31.9,135.7,35,0,-,-,-,E,150,90,Image
1991,8,30,12,32.5,136.2,40,0,-,-,-,E,150,90,Image
1991,8,30,15,33.6,137.0,40,0,-,-,-,E,150,90,Image
1991,8,30,17,34.4,137.7,40,0,-,-,-,E,150,90,Image
1991,8,30,18,34.8,138.0,40,0,-,-,-,SE,150,90,Image
1991,8,30,21,35.2,138.6,35,0,-,-,-,SE,150,90,Image
1991,8,31,0,36.0,139.7,35,0,-,-,-,SE,150,90,Image
1991,8,31,3,37.1,140.8,35,0,-,-,-,SE,150,90,Image
1991,8,31,6,38.3,142.0,35,0,-,-,-,SE,150,90,Image
1991,8,31,9,39.4,143.3,35,0,-,-,-,SE,180,90,Image
1991,8,31,12,41.0,145.0,0,0,-,-,-,-,-,-,Image
1991,8,31,18,43.0,149.0,0,0,-,-,-,-,-,-,Image
1991,9,1,0,44.0,155.0,0,0,-,-,-,-,-,-,Image
1991,9,1,6,45.0,159.0,0,0,-,-,-,-,-,-,Image
1991,9,1,12,46.0,163.0,0,0,-,-,-,-,-,-,Image
1991,9,1,18,47.0,167.0,0,0,-,-,-,-,-,-,Image
1991,9,2,0,47.0,172.0,0,0,-,-,-,-,-,-,Image
1991,9,2,6,47.0,177.0,0,0,-,-,-,-,-,-,Image
1991,9,2,12,46.0,182.0,0,0,-,-,-,-,-,-,Image
