Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1980,8,23,6,16.2,141.9,0,0,-,-,-,-,-,-,--
1980,8,23,12,16.4,140.8,0,0,-,-,-,-,-,-,--
1980,8,23,18,16.6,139.6,0,0,-,-,-,-,-,-,--
1980,8,24,0,16.9,138.4,0,0,-,-,-,-,-,-,--
1980,8,24,6,17.3,137.4,0,0,-,-,-,-,-,-,--
1980,8,24,12,17.8,136.4,0,0,-,-,-,-,-,-,--
1980,8,24,18,18.1,135.5,0,0,-,-,-,-,-,-,--
1980,8,25,0,18.2,134.7,0,0,-,-,-,-,-,-,--
1980,8,25,6,18.9,133.3,35,0,-,-,-,E,75,40,--
1980,8,25,12,19.3,132.1,40,0,-,-,-,NE,100,50,--
1980,8,25,18,19.8,131.0,40,0,-,-,-,NE,100,50,--
1980,8,26,0,20.2,129.8,45,0,-,-,-,NE,100,50,--
1980,8,26,6,20.7,128.5,55,0,symmetric,60,60,N,180,90,--
1980,8,26,12,21.5,127.2,60,0,symmetric,50,50,NE,175,100,--
1980,8,26,18,22.3,126.1,65,0,symmetric,50,50,NE,200,100,--
1980,8,27,0,23.1,124.8,75,0,symmetric,60,60,E,200,150,--
1980,8,27,6,23.6,123.7,75,0,symmetric,80,80,E,250,150,--
1980,8,27,12,24.3,122.8,95,0,symmetric,90,90,E,250,175,--
1980,8,27,18,24.8,121.2,70,0,symmetric,50,50,E,150,100,--
1980,8,28,0,25.3,120.2,55,0,symmetric,50,50,NE,125,100,--
1980,8,28,6,25.7,119.2,40,0,-,-,-,symmetric,125,125,--
1980,8,28,12,26.1,118.1,35,0,-,-,-,symmetric,125,125,--
1980,8,28,18,26.5,117.0,0,0,-,-,-,-,-,-,--
1980,8,29,0,27.0,117.0,0,0,-,-,-,-,-,-,--
1980,8,29,6,29.0,118.0,0,0,-,-,-,-,-,-,--
1980,8,29,12,30.0,119.0,0,0,-,-,-,-,-,-,--
1980,8,29,18,31.0,120.0,0,0,-,-,-,-,-,-,--
1980,8,30,0,33.0,122.0,0,0,-,-,-,-,-,-,--
1980,8,30,6,34.0,125.0,0,0,-,-,-,-,-,-,--
1980,8,30,12,34.0,128.0,0,0,-,-,-,-,-,-,--
1980,8,30,18,35.0,132.0,0,0,-,-,-,-,-,-,--
1980,8,31,0,34.5,133.5,0,0,-,-,-,-,-,-,--
