Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2022,9,21,6,17.4,133.0,0,0,-,-,-,-,-,-,Image
2022,9,21,12,17.6,133.7,0,0,-,-,-,-,-,-,Image
2022,9,21,18,17.7,134.2,0,0,-,-,-,-,-,-,Image
2022,9,22,0,17.7,134.4,0,0,-,-,-,-,-,-,Image
2022,9,22,6,17.9,134.4,0,0,-,-,-,-,-,-,Image
2022,9,22,12,18.0,134.1,0,0,-,-,-,-,-,-,Image
2022,9,22,18,17.9,133.5,35,0,-,-,-,symmetric,90,90,Image
2022,9,23,0,17.6,132.4,35,0,-,-,-,symmetric,90,90,Image
2022,9,23,6,17.6,131.3,40,0,-,-,-,symmetric,90,90,Image
2022,9,23,12,17.5,130.6,45,0,-,-,-,symmetric,90,90,Image
2022,9,23,18,16.9,129.2,50,0,-,-,-,SW,120,90,Image
2022,9,24,0,16.3,128.1,60,0,symmetric,40,40,SW,120,90,Image
2022,9,24,6,15.8,126.9,70,0,symmetric,40,40,SW,120,90,Image
2022,9,24,12,15.4,126.0,80,0,symmetric,40,40,SW,120,90,Image
2022,9,24,18,15.2,124.7,90,0,symmetric,50,50,SW,120,90,Image
2022,9,25,0,15.0,123.6,95,0,symmetric,50,50,SW,120,90,Image
2022,9,25,6,15.0,122.5,95,0,symmetric,50,50,SW,120,90,Image
2022,9,25,12,15.2,121.4,85,0,symmetric,40,40,symmetric,120,120,Image
2022,9,25,18,15.5,119.7,75,0,symmetric,35,35,symmetric,120,120,Image
2022,9,26,0,16.2,118.4,70,0,symmetric,35,35,symmetric,120,120,Image
2022,9,26,6,15.9,116.9,65,0,symmetric,35,35,symmetric,120,120,Image
2022,9,26,12,15.9,115.5,70,0,symmetric,35,35,NW,210,150,Image
2022,9,26,18,15.8,113.5,75,0,symmetric,35,35,NW,210,150,Image
2022,9,27,0,15.5,112.0,85,0,S,70,50,NW,210,150,Image
2022,9,27,6,15.6,111.2,85,0,S,70,50,NW,210,150,Image
2022,9,27,12,15.8,109.9,85,0,symmetric,70,70,NW,240,150,Image
2022,9,27,18,15.8,108.8,75,0,symmetric,70,70,NW,240,150,Image
2022,9,28,0,15.9,107.9,55,0,symmetric,50,50,NW,240,150,Image
2022,9,28,6,15.9,107.3,45,0,-,-,-,NW,240,150,Image
2022,9,28,12,16.0,105.0,0,0,-,-,-,-,-,-,Image
2022,9,28,18,16.0,104.9,0,0,-,-,-,-,-,-,Image
2022,9,29,0,16.0,103.9,0,0,-,-,-,-,-,-,Image
2022,9,29,6,16.0,103.3,0,0,-,-,-,-,-,-,Image
