Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2001,8,8,12,16.6,116.2,0,0,-,-,-,-,-,-,Image
2001,8,8,18,16.6,115.1,0,0,-,-,-,-,-,-,Image
2001,8,9,0,16.6,113.9,0,0,-,-,-,-,-,-,Image
2001,8,9,6,16.9,113.7,0,0,-,-,-,-,-,-,Image
2001,8,9,12,16.9,112.6,0,0,-,-,-,-,-,-,Image
2001,8,9,18,17.2,111.6,0,0,-,-,-,-,-,-,Image
2001,8,10,0,17.6,110.0,0,0,-,-,-,-,-,-,Image
2001,8,10,6,17.8,108.5,35,0,-,-,-,N,120,60,Image
2001,8,10,12,18.0,107.6,35,0,-,-,-,N,100,60,Image
2001,8,10,18,18.5,106.1,35,0,-,-,-,symmetric,60,60,Image
2001,8,11,0,18.0,104.0,0,0,-,-,-,-,-,-,Image
