Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1985,6,14,18,19.0,111.0,0,0,-,-,-,-,-,-,Image
1985,6,15,0,18.5,111.6,0,0,-,-,-,-,-,-,Image
1985,6,15,6,18.2,112.1,0,0,-,-,-,-,-,-,Image
1985,6,15,12,18.0,112.4,0,0,-,-,-,-,-,-,Image
1985,6,15,18,17.8,112.5,0,0,-,-,-,-,-,-,Image
1985,6,16,0,17.6,112.6,0,0,-,-,-,-,-,-,Image
1985,6,16,6,17.4,112.6,0,0,-,-,-,-,-,-,Image
1985,6,16,12,17.2,112.5,0,0,-,-,-,-,-,-,Image
1985,6,16,18,17.0,112.3,0,0,-,-,-,-,-,-,Image
1985,6,17,0,16.8,112.3,0,0,-,-,-,-,-,-,Image
1985,6,17,6,16.6,112.1,35,0,-,-,-,symmetric,120,120,Image
1985,6,17,12,16.3,111.8,35,0,-,-,-,symmetric,120,120,Image
1985,6,17,18,16.2,111.2,35,0,-,-,-,symmetric,120,120,Image
1985,6,18,0,16.3,110.6,35,0,-,-,-,symmetric,100,100,Image
1985,6,18,6,16.4,110.1,35,0,-,-,-,symmetric,100,100,Image
1985,6,18,12,16.7,109.7,35,0,-,-,-,symmetric,100,100,Image
1985,6,18,18,17.0,109.5,35,0,-,-,-,symmetric,100,100,Image
1985,6,19,0,17.3,109.7,35,0,-,-,-,symmetric,100,100,Image
1985,6,19,6,17.6,109.8,35,0,-,-,-,SE,200,100,Image
1985,6,19,12,17.9,109.7,35,0,-,-,-,SE,200,100,Image
1985,6,19,18,18.1,109.3,0,0,-,-,-,-,-,-,Image
1985,6,20,0,18.3,108.9,0,0,-,-,-,-,-,-,Image
1985,6,20,6,18.5,108.6,0,0,-,-,-,-,-,-,Image
1985,6,20,12,18.8,108.2,0,0,-,-,-,-,-,-,Image
1985,6,20,18,19.1,107.8,0,0,-,-,-,-,-,-,Image
1985,6,21,0,19.5,107.6,0,0,-,-,-,-,-,-,Image
1985,6,21,6,19.7,107.3,0,0,-,-,-,-,-,-,Image
1985,6,21,12,20.0,107.0,0,0,-,-,-,-,-,-,Image
1985,6,21,18,20.1,106.5,0,0,-,-,-,-,-,-,Image
1985,6,22,0,20.1,106.0,0,0,-,-,-,-,-,-,Image
