Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1985,8,30,18,12.5,180.5,0,0,-,-,-,-,-,-,Image
1985,8,31,0,13.0,179.0,0,0,-,-,-,-,-,-,Image
1985,8,31,6,13.5,178.5,0,0,-,-,-,-,-,-,Image
1985,8,31,12,15.0,177.3,40,0,-,-,-,symmetric,50,50,Image
1985,8,31,18,15.5,177.0,45,0,-,-,-,symmetric,100,100,Image
1985,9,1,0,16.0,176.5,45,0,-,-,-,symmetric,100,100,Image
1985,9,1,6,16.7,176.0,45,0,-,-,-,symmetric,100,100,Image
1985,9,1,12,17.2,175.6,55,0,symmetric,50,50,symmetric,150,150,Image
1985,9,1,18,17.4,175.3,55,0,symmetric,50,50,symmetric,150,150,Image
1985,9,2,0,17.8,174.9,50,0,-,-,-,symmetric,125,125,Image
1985,9,2,6,17.9,174.5,40,0,-,-,-,symmetric,100,100,Image
1985,9,2,12,18.2,173.6,45,0,-,-,-,symmetric,100,100,Image
1985,9,2,18,18.2,173.0,50,0,-,-,-,NE,100,60,Image
1985,9,3,0,18.4,172.4,45,0,-,-,-,NE,120,60,Image
1985,9,3,6,18.8,172.0,45,0,-,-,-,symmetric,150,150,Image
1985,9,3,12,19.4,171.8,45,0,-,-,-,N,150,100,Image
1985,9,3,18,20.0,171.5,45,0,-,-,-,N,150,100,Image
1985,9,4,0,20.6,171.4,45,0,-,-,-,NE,125,40,Image
1985,9,4,6,21.1,171.4,40,0,-,-,-,NE,125,40,Image
1985,9,4,12,21.3,172.0,45,0,-,-,-,N,125,50,Image
1985,9,4,18,21.6,173.0,45,0,-,-,-,N,100,50,Image
1985,9,5,0,22.0,173.7,40,0,-,-,-,symmetric,75,75,Image
1985,9,5,6,22.5,174.6,45,0,-,-,-,NE,75,50,Image
1985,9,5,12,23.7,175.1,60,0,symmetric,40,40,NE,100,75,Image
1985,9,5,18,24.5,174.9,60,0,symmetric,40,40,N,100,75,Image
1985,9,6,0,25.2,174.7,50,0,-,-,-,N,100,75,Image
1985,9,6,6,26.0,174.5,50,0,-,-,-,N,100,75,Image
1985,9,6,12,27.4,174.6,50,0,-,-,-,N,100,75,Image
1985,9,6,18,28.7,174.8,50,0,-,-,-,N,100,75,Image
1985,9,7,0,30.2,175.0,70,0,NE,100,50,NE,150,100,Image
1985,9,7,6,31.7,176.2,75,0,NE,100,50,NE,200,100,Image
1985,9,7,12,33.4,177.4,75,0,NE,100,50,NE,250,100,Image
1985,9,7,18,35.2,178.8,65,0,NE,100,50,NE,250,100,Image
1985,9,8,0,37.0,180.0,60,0,NE,100,50,NE,200,100,Image
1985,9,8,6,38.8,181.4,60,0,NE,100,50,NE,200,100,Image
