Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1991,5,6,0,6.5,151.5,0,0,-,-,-,-,-,-,Image
1991,5,6,6,6.7,151.3,0,0,-,-,-,-,-,-,Image
1991,5,6,12,7.0,151.0,0,0,-,-,-,-,-,-,Image
1991,5,6,18,7.5,150.8,0,0,-,-,-,-,-,-,Image
1991,5,7,0,8.0,150.5,35,0,-,-,-,symmetric,60,60,Image
1991,5,7,6,8.4,150.2,35,0,-,-,-,symmetric,70,70,Image
1991,5,7,12,8.7,149.7,35,0,-,-,-,symmetric,70,70,Image
1991,5,7,18,8.9,149.2,35,0,-,-,-,symmetric,80,80,Image
1991,5,8,0,9.1,148.6,45,0,-,-,-,symmetric,120,120,Image
1991,5,8,6,9.4,147.8,50,0,-,-,-,symmetric,120,120,Image
1991,5,8,12,9.7,147.2,55,0,symmetric,30,30,symmetric,180,180,Image
1991,5,8,18,10.0,146.7,60,0,symmetric,40,40,symmetric,200,200,Image
1991,5,9,0,10.5,146.0,65,0,symmetric,70,70,symmetric,240,240,Image
1991,5,9,6,11.0,145.1,75,0,symmetric,90,90,symmetric,240,240,Image
1991,5,9,12,11.3,144.2,80,0,symmetric,110,110,symmetric,240,240,Image
1991,5,9,18,11.6,143.2,80,0,symmetric,110,110,symmetric,240,240,Image
1991,5,10,0,11.9,142.1,90,0,symmetric,110,110,symmetric,240,240,Image
1991,5,10,6,12.1,140.9,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,10,12,12.4,139.7,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,10,18,12.6,138.4,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,11,0,12.9,137.0,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,11,6,13.3,135.6,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,11,12,13.7,134.1,95,0,symmetric,120,120,symmetric,240,240,Image
1991,5,11,18,14.0,132.8,95,0,symmetric,120,120,symmetric,250,250,Image
1991,5,12,0,14.4,131.6,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,12,6,14.8,130.6,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,12,12,15.2,129.6,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,12,18,15.6,128.5,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,13,0,15.9,127.8,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,13,6,16.3,127.1,100,0,symmetric,120,120,symmetric,250,250,Image
1991,5,13,12,16.7,126.4,100,0,symmetric,120,120,symmetric,260,260,Image
1991,5,13,18,17.2,125.8,95,0,symmetric,120,120,symmetric,260,260,Image
1991,5,14,0,17.7,125.3,90,0,symmetric,100,100,symmetric,260,260,Image
1991,5,14,6,18.2,125.0,90,0,symmetric,100,100,symmetric,260,260,Image
1991,5,14,12,19.0,124.8,85,0,symmetric,100,100,symmetric,260,260,Image
1991,5,14,18,19.7,124.6,80,0,symmetric,100,100,symmetric,260,260,Image
1991,5,15,0,20.5,124.6,80,0,symmetric,100,100,symmetric,260,260,Image
1991,5,15,6,21.3,124.9,80,0,symmetric,90,90,symmetric,220,220,Image
1991,5,15,9,21.7,125.3,75,0,symmetric,80,80,symmetric,200,200,Image
1991,5,15,12,22.3,126.0,75,0,symmetric,80,80,symmetric,200,200,Image
1991,5,15,15,22.9,126.5,70,0,symmetric,70,70,E,200,150,Image
1991,5,15,18,23.4,126.9,70,0,symmetric,50,50,E,200,150,Image
1991,5,15,21,23.9,127.4,65,0,symmetric,40,40,E,200,150,Image
1991,5,16,0,24.3,128.3,60,0,symmetric,40,40,E,200,150,Image
1991,5,16,3,24.7,129.2,60,0,symmetric,40,40,E,200,150,Image
1991,5,16,6,25.1,130.4,60,0,symmetric,40,40,E,220,170,Image
1991,5,16,9,25.7,131.8,60,0,symmetric,30,30,symmetric,230,230,Image
1991,5,16,12,26.4,133.9,50,0,-,-,-,symmetric,230,230,Image
1991,5,16,15,27.2,135.9,50,0,-,-,-,SE,220,140,Image
1991,5,16,18,27.8,137.3,50,0,-,-,-,SE,220,140,Image
1991,5,16,21,28.8,139.2,50,0,-,-,-,SE,220,140,Image
1991,5,17,0,30.0,141.8,50,0,-,-,-,S,250,100,Image
1991,5,17,3,32.0,145.0,0,0,-,-,-,-,-,-,Image
1991,5,17,6,33.0,147.0,0,0,-,-,-,-,-,-,Image
1991,5,17,12,36.0,152.0,0,0,-,-,-,-,-,-,Image
1991,5,17,18,40.0,156.0,0,0,-,-,-,-,-,-,Image
1991,5,18,0,45.0,158.0,0,0,-,-,-,-,-,-,Image
1991,5,18,6,46.0,158.0,0,0,-,-,-,-,-,-,Image
