Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1977,10,3,0,16.5,156.0,0,0,-,-,-,-,-,-,--
1977,10,3,6,17.0,156.4,0,0,-,-,-,-,-,-,--
1977,10,3,12,17.5,156.5,0,0,-,-,-,-,-,-,--
1977,10,3,18,18.0,156.2,0,0,-,-,-,-,-,-,--
1977,10,4,0,18.0,155.8,0,0,-,-,-,-,-,-,--
1977,10,4,6,18.5,155.0,40,0,-,-,-,NE,175,100,--
1977,10,4,12,19.3,154.3,40,0,-,-,-,NE,175,100,--
1977,10,4,18,20.1,153.6,45,0,-,-,-,NE,175,125,--
1977,10,5,0,20.5,152.7,45,0,-,-,-,NE,175,125,--
1977,10,5,6,21.1,151.9,65,0,symmetric,50,50,symmetric,200,200,--
1977,10,5,12,21.7,151.1,65,0,symmetric,50,50,symmetric,200,200,--
1977,10,5,18,22.3,150.2,65,0,symmetric,40,40,NE,250,150,--
1977,10,6,0,23.0,149.7,65,0,symmetric,40,40,NE,200,150,--
1977,10,6,6,23.7,149.0,55,0,symmetric,25,25,symmetric,200,200,--
1977,10,6,12,24.2,148.3,50,0,-,-,-,symmetric,200,200,--
1977,10,6,18,24.8,147.8,55,0,symmetric,40,40,symmetric,200,200,--
1977,10,7,0,25.7,147.6,60,0,symmetric,50,50,symmetric,200,200,--
1977,10,7,6,27.0,147.3,60,0,symmetric,50,50,symmetric,200,200,--
1977,10,7,12,28.2,147.1,60,0,symmetric,50,50,symmetric,200,200,--
1977,10,7,18,29.5,147.0,60,0,symmetric,50,50,symmetric,200,200,--
1977,10,8,0,30.8,147.5,60,0,symmetric,75,75,symmetric,250,250,--
1977,10,8,6,32.1,148.2,65,0,symmetric,75,75,symmetric,250,250,--
1977,10,8,12,33.4,149.4,65,0,symmetric,75,75,NE,250,200,--
1977,10,8,18,34.6,150.5,60,0,symmetric,50,50,NE,225,150,--
1977,10,9,0,35.8,151.7,60,0,symmetric,50,50,symmetric,200,200,--
1977,10,9,6,36.8,153.2,55,0,symmetric,50,50,symmetric,200,200,--
1977,10,9,12,38.0,155.6,55,0,symmetric,30,30,symmetric,200,200,--
1977,10,9,18,39.5,158.5,45,0,-,-,-,symmetric,200,200,--
1977,10,10,0,41.0,161.9,0,0,-,-,-,-,-,-,--
1977,10,10,6,42.0,165.5,0,0,-,-,-,-,-,-,--
1977,10,10,12,42.5,168.3,0,0,-,-,-,-,-,-,--
1977,10,10,18,42.9,171.1,0,0,-,-,-,-,-,-,--
1977,10,11,0,43.0,174.0,0,0,-,-,-,-,-,-,--
1977,10,11,6,43.0,177.0,0,0,-,-,-,-,-,-,--
1977,10,11,12,43.0,180.0,0,0,-,-,-,-,-,-,--
