Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2016,9,24,18,14.9,164.6,0,0,-,-,-,-,-,-,Image
2016,9,25,0,14.5,163.4,0,0,-,-,-,-,-,-,Image
2016,9,25,6,14.7,162.2,0,0,-,-,-,-,-,-,Image
2016,9,25,12,15.1,161.0,0,0,-,-,-,-,-,-,Image
2016,9,25,18,15.6,160.0,0,0,-,-,-,-,-,-,Image
2016,9,26,0,15.9,159.0,0,0,-,-,-,-,-,-,Image
2016,9,26,6,15.9,158.0,0,0,-,-,-,-,-,-,Image
2016,9,26,12,15.8,156.2,0,0,-,-,-,-,-,-,Image
2016,9,26,18,15.3,154.5,0,0,-,-,-,-,-,-,Image
2016,9,27,0,14.6,153.3,0,0,-,-,-,-,-,-,Image
2016,9,27,6,14.4,152.0,0,0,-,-,-,-,-,-,Image
2016,9,27,12,14.3,151.0,0,0,-,-,-,-,-,-,Image
2016,9,27,18,14.3,149.8,0,0,-,-,-,-,-,-,Image
2016,9,28,0,14.4,148.1,0,0,-,-,-,-,-,-,Image
2016,9,28,6,14.4,146.5,0,0,-,-,-,-,-,-,Image
2016,9,28,12,14.5,145.5,0,0,-,-,-,-,-,-,Image
2016,9,28,18,14.4,144.4,0,0,-,-,-,-,-,-,Image
2016,9,29,0,14.3,143.4,0,0,-,-,-,-,-,-,Image
2016,9,29,6,13.7,141.8,35,0,-,-,-,symmetric,90,90,Image
2016,9,29,12,13.5,140.5,35,0,-,-,-,symmetric,90,90,Image
2016,9,29,18,13.4,139.2,45,0,-,-,-,symmetric,90,90,Image
2016,9,30,0,13.8,138.1,50,0,-,-,-,symmetric,120,120,Image
2016,9,30,6,14.3,137.4,50,0,-,-,-,symmetric,120,120,Image
2016,9,30,12,14.8,136.7,50,0,-,-,-,symmetric,120,120,Image
2016,9,30,18,15.4,136.0,55,0,symmetric,30,30,symmetric,120,120,Image
2016,10,1,0,16.1,135.2,55,0,symmetric,30,30,symmetric,120,120,Image
2016,10,1,6,16.8,134.4,60,0,symmetric,30,30,symmetric,120,120,Image
2016,10,1,12,17.6,133.4,70,0,symmetric,30,30,N,150,120,Image
2016,10,1,18,18.5,132.6,80,0,symmetric,40,40,N,150,120,Image
2016,10,2,0,19.7,131.5,95,0,symmetric,50,50,N,150,120,Image
2016,10,2,6,20.8,130.4,95,0,symmetric,50,50,N,150,120,Image
2016,10,2,12,21.8,129.2,95,0,symmetric,50,50,N,150,120,Image
2016,10,2,18,22.8,128.3,95,0,symmetric,50,50,N,150,120,Image
2016,10,2,21,23.3,127.9,95,0,symmetric,50,50,N,150,120,Image
2016,10,3,0,23.8,127.6,100,0,symmetric,50,50,N,150,120,Image
2016,10,3,3,24.5,127.3,100,0,symmetric,50,50,N,150,120,Image
2016,10,3,6,24.9,127.0,110,0,symmetric,50,50,NE,150,120,Image
2016,10,3,9,25.4,126.9,115,0,symmetric,50,50,NE,150,120,Image
2016,10,3,12,25.8,126.8,115,0,symmetric,50,50,NE,150,120,Image
2016,10,3,15,26.2,126.6,115,0,symmetric,50,50,NE,150,120,Image
2016,10,3,18,26.8,126.4,110,0,symmetric,50,50,NE,150,120,Image
2016,10,3,21,27.3,126.3,100,0,symmetric,60,60,NE,210,120,Image
2016,10,4,0,27.9,126.2,95,0,symmetric,60,60,NE,210,120,Image
2016,10,4,3,28.5,126.1,95,0,symmetric,60,60,NE,210,120,Image
2016,10,4,6,29.4,126.0,85,0,symmetric,60,60,NE,210,120,Image
2016,10,4,9,30.2,125.9,80,0,symmetric,60,60,NE,210,120,Image
2016,10,4,12,31.0,126.0,80,0,symmetric,60,60,NE,240,120,Image
2016,10,4,15,31.7,126.3,75,0,symmetric,50,50,NE,240,120,Image
2016,10,4,18,32.7,126.6,70,0,symmetric,50,50,E,240,120,Image
2016,10,4,21,33.3,127.2,70,0,symmetric,50,50,E,240,120,Image
2016,10,5,0,34.4,128.1,65,0,symmetric,30,30,SE,240,120,Image
2016,10,5,3,35.4,129.4,55,0,symmetric,30,30,SE,240,120,Image
2016,10,5,6,36.1,131.1,50,0,-,-,-,SE,240,120,Image
2016,10,5,9,37.3,133.8,45,0,-,-,-,SE,240,150,Image
2016,10,5,12,38.7,136.7,0,0,-,-,-,-,-,-,Image
2016,10,5,18,39.4,143.4,0,0,-,-,-,-,-,-,Image
2016,10,6,0,41.1,148.8,0,0,-,-,-,-,-,-,Image
2016,10,6,6,41.8,153.5,0,0,-,-,-,-,-,-,Image
2016,10,6,12,42.9,158.7,0,0,-,-,-,-,-,-,Image
2016,10,6,18,44.2,164.2,0,0,-,-,-,-,-,-,Image
2016,10,7,0,45.7,170.0,0,0,-,-,-,-,-,-,Image
2016,10,7,6,47.8,175.1,0,0,-,-,-,-,-,-,Image
2016,10,7,12,50.2,179.2,0,0,-,-,-,-,-,-,Image
2016,10,7,18,52.0,182.4,0,0,-,-,-,-,-,-,Image
