Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1999,8,17,18,12.2,129.2,0,0,-,-,-,-,-,-,Image
1999,8,18,0,12.3,128.7,0,0,-,-,-,-,-,-,Image
1999,8,18,6,13.0,127.9,0,0,-,-,-,-,-,-,Image
1999,8,18,12,13.6,127.0,0,0,-,-,-,-,-,-,Image
1999,8,18,18,14.4,126.0,0,0,-,-,-,-,-,-,Image
1999,8,19,0,14.9,125.1,0,0,-,-,-,-,-,-,Image
1999,8,19,6,15.7,124.5,40,0,-,-,-,E,300,260,Image
1999,8,19,12,16.5,123.9,40,0,-,-,-,E,300,260,Image
1999,8,19,18,17.5,123.2,45,0,-,-,-,E,325,200,Image
1999,8,20,0,18.4,122.3,45,0,-,-,-,E,325,180,Image
1999,8,20,6,18.6,120.8,45,0,-,-,-,E,325,180,Image
1999,8,20,12,18.6,120.0,50,0,-,-,-,E,325,180,Image
1999,8,20,18,18.9,119.1,50,0,-,-,-,E,325,180,Image
1999,8,21,0,19.2,118.5,55,0,symmetric,60,60,E,325,180,Image
1999,8,21,6,19.7,117.6,55,0,E,100,60,E,325,180,Image
1999,8,21,12,20.3,116.9,55,0,E,100,60,E,325,180,Image
1999,8,21,18,20.9,115.7,55,0,E,100,60,E,300,150,Image
1999,8,22,0,21.8,115.2,55,0,symmetric,60,60,E,300,150,Image
1999,8,22,6,22.2,114.5,55,0,symmetric,60,60,E,300,150,Image
1999,8,22,12,22.5,113.9,50,0,-,-,-,E,240,130,Image
1999,8,22,18,23.0,113.1,40,0,-,-,-,E,150,100,Image
1999,8,23,0,23.5,112.6,0,0,-,-,-,-,-,-,Image
1999,8,23,6,23.8,112.5,0,0,-,-,-,-,-,-,Image
1999,8,23,12,24.3,112.8,0,0,-,-,-,-,-,-,Image
1999,8,23,18,25.0,113.2,0,0,-,-,-,-,-,-,Image
1999,8,24,0,25.7,113.9,0,0,-,-,-,-,-,-,Image
1999,8,24,6,26.7,114.1,0,0,-,-,-,-,-,-,Image
1999,8,24,12,28.0,114.7,0,0,-,-,-,-,-,-,Image
1999,8,24,18,30.2,115.7,0,0,-,-,-,-,-,-,Image
1999,8,25,0,31.0,117.2,0,0,-,-,-,-,-,-,Image
1999,8,25,6,31.7,119.4,0,0,-,-,-,-,-,-,Image
1999,8,25,12,32.5,121.6,0,0,-,-,-,-,-,-,Image
1999,8,25,18,33.3,123.4,0,0,-,-,-,-,-,-,Image
1999,8,26,0,34.4,126.6,0,0,-,-,-,-,-,-,Image
1999,8,26,6,35.4,129.9,0,0,-,-,-,-,-,-,Image
1999,8,26,12,36.3,132.2,0,0,-,-,-,-,-,-,Image
1999,8,26,18,37.2,134.9,0,0,-,-,-,-,-,-,Image
1999,8,27,0,37.8,136.6,0,0,-,-,-,-,-,-,Image
