Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1990,8,24,0,18.0,130.0,0,0,-,-,-,-,-,-,Image
1990,8,24,6,17.5,129.5,0,0,-,-,-,-,-,-,Image
1990,8,24,12,17.5,129.0,0,0,-,-,-,-,-,-,Image
1990,8,24,18,17.6,128.6,0,0,-,-,-,-,-,-,Image
1990,8,25,0,18.3,128.4,0,0,-,-,-,-,-,-,Image
1990,8,25,3,18.8,128.0,35,0,-,-,-,symmetric,90,90,Image
1990,8,25,6,19.0,127.5,35,0,-,-,-,symmetric,125,125,Image
1990,8,25,12,19.2,126.5,40,0,-,-,-,N,250,100,Image
1990,8,25,18,19.0,124.8,45,0,-,-,-,N,250,100,Image
1990,8,26,0,18.2,123.0,50,0,-,-,-,N,250,100,Image
1990,8,26,6,18.2,122.2,55,0,symmetric,50,50,N,300,200,Image
1990,8,26,12,18.0,121.1,50,0,-,-,-,symmetric,250,250,Image
1990,8,26,18,18.0,120.0,50,0,-,-,-,symmetric,225,225,Image
1990,8,27,0,18.0,118.9,55,0,symmetric,60,60,symmetric,275,275,Image
1990,8,27,6,17.8,117.7,60,0,symmetric,60,60,symmetric,275,275,Image
1990,8,27,12,17.7,116.5,65,0,symmetric,90,90,symmetric,300,300,Image
1990,8,27,18,17.7,115.2,65,0,symmetric,90,90,symmetric,250,250,Image
1990,8,28,0,17.5,113.8,70,0,symmetric,100,100,symmetric,300,300,Image
1990,8,28,6,17.5,112.5,70,0,symmetric,100,100,symmetric,300,300,Image
1990,8,28,12,17.6,111.2,70,0,symmetric,100,100,symmetric,300,300,Image
1990,8,28,18,17.8,109.9,70,0,symmetric,100,100,symmetric,300,300,Image
1990,8,29,0,18.0,108.7,65,0,symmetric,80,80,symmetric,250,250,Image
1990,8,29,6,18.0,107.5,60,0,symmetric,80,80,symmetric,250,250,Image
1990,8,29,12,18.0,106.5,55,0,symmetric,80,80,symmetric,250,250,Image
1990,8,29,18,17.6,105.2,45,0,-,-,-,symmetric,150,150,Image
1990,8,30,0,17.5,104.0,0,0,-,-,-,-,-,-,Image
1990,8,30,6,17.5,103.0,0,0,-,-,-,-,-,-,Image
