Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2015,3,10,6,4.3,173.4,0,0,-,-,-,-,-,-,Image
2015,3,10,12,5.4,172.7,0,0,-,-,-,-,-,-,Image
2015,3,10,18,6.3,171.8,0,0,-,-,-,-,-,-,Image
2015,3,11,0,6.7,170.9,0,0,-,-,-,-,-,-,Image
2015,3,11,6,6.8,170.0,35,0,-,-,-,N,210,120,Image
2015,3,11,12,6.8,169.0,35,0,-,-,-,N,210,120,Image
2015,3,11,18,7.3,168.1,35,0,-,-,-,N,210,120,Image
2015,3,12,0,7.4,166.9,35,0,-,-,-,N,210,120,Image
2015,3,12,6,8.1,166.1,35,0,-,-,-,N,210,120,Image
2015,3,12,12,8.3,164.0,40,0,-,-,-,N,240,120,Image
2015,3,12,18,8.4,162.5,40,0,-,-,-,N,240,120,Image
2015,3,13,0,8.7,160.8,40,0,-,-,-,N,240,120,Image
2015,3,13,6,9.0,159.9,40,0,-,-,-,N,270,120,Image
2015,3,13,12,9.8,158.6,40,0,-,-,-,N,270,120,Image
2015,3,13,18,11.0,156.9,45,0,-,-,-,N,270,120,Image
2015,3,14,0,11.7,154.5,45,0,-,-,-,N,270,120,Image
2015,3,14,6,12.6,152.6,45,0,-,-,-,N,300,120,Image
2015,3,14,12,13.5,151.0,45,0,-,-,-,N,300,120,Image
2015,3,14,18,14.0,149.4,45,0,-,-,-,N,325,120,Image
2015,3,15,0,14.2,148.0,45,0,-,-,-,N,325,120,Image
2015,3,15,6,14.3,146.6,45,0,-,-,-,N,300,120,Image
2015,3,15,12,13.2,145.2,45,0,-,-,-,N,300,120,Image
2015,3,15,18,13.1,142.3,40,0,-,-,-,N,270,120,Image
2015,3,16,0,13.4,141.0,35,0,-,-,-,N,240,120,Image
2015,3,16,6,14.1,139.6,35,0,-,-,-,N,240,120,Image
2015,3,16,12,14.5,138.4,35,0,-,-,-,N,210,90,Image
2015,3,16,18,14.9,137.3,35,0,-,-,-,N,150,90,Image
2015,3,17,0,15.1,136.4,35,0,-,-,-,N,150,90,Image
2015,3,17,6,15.3,135.4,35,0,-,-,-,N,120,60,Image
2015,3,17,12,15.4,134.5,0,0,-,-,-,-,-,-,Image
2015,3,17,18,15.7,133.4,0,0,-,-,-,-,-,-,Image
2015,3,18,0,15.9,133.0,0,0,-,-,-,-,-,-,Image
2015,3,18,6,16.1,132.0,0,0,-,-,-,-,-,-,Image
2015,3,18,12,16.1,131.2,0,0,-,-,-,-,-,-,Image
2015,3,18,18,16.1,130.6,0,0,-,-,-,-,-,-,Image
2015,3,19,0,16.1,129.9,0,0,-,-,-,-,-,-,Image
2015,3,19,6,15.6,129.0,0,0,-,-,-,-,-,-,Image
2015,3,19,12,15.4,128.2,0,0,-,-,-,-,-,-,Image
2015,3,19,18,15.2,127.5,0,0,-,-,-,-,-,-,Image
2015,3,20,0,15.0,126.7,0,0,-,-,-,-,-,-,Image
2015,3,20,6,14.6,125.9,0,0,-,-,-,-,-,-,Image
2015,3,20,12,14.6,125.1,0,0,-,-,-,-,-,-,Image
2015,3,20,18,14.6,124.3,0,0,-,-,-,-,-,-,Image
2015,3,21,0,14.4,123.5,0,0,-,-,-,-,-,-,Image
2015,3,21,6,14.1,122.6,0,0,-,-,-,-,-,-,Image
2015,3,21,12,13.8,121.7,0,0,-,-,-,-,-,-,Image
