Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1982,9,15,0,17.0,136.0,0,0,-,-,-,-,-,-,Image
1982,9,15,6,17.0,135.0,0,0,-,-,-,-,-,-,Image
1982,9,15,12,17.2,134.2,0,0,-,-,-,-,-,-,Image
1982,9,15,18,17.5,133.5,0,0,-,-,-,-,-,-,Image
1982,9,16,0,17.5,132.7,0,0,-,-,-,-,-,-,Image
1982,9,16,6,17.6,132.3,0,0,-,-,-,-,-,-,Image
1982,9,16,12,17.8,131.8,35,0,-,-,-,symmetric,100,100,Image
1982,9,16,18,18.1,131.1,35,0,-,-,-,symmetric,100,100,Image
1982,9,17,0,18.4,130.5,45,0,-,-,-,symmetric,100,100,Image
1982,9,17,6,18.7,130.0,50,0,-,-,-,symmetric,125,125,Image
1982,9,17,12,19.0,129.4,60,0,symmetric,50,50,symmetric,175,175,Image
1982,9,17,18,19.2,129.1,70,0,symmetric,50,50,symmetric,200,200,Image
1982,9,18,0,19.6,128.3,80,0,symmetric,60,60,symmetric,200,200,Image
1982,9,18,6,19.9,127.5,90,0,symmetric,100,100,symmetric,250,250,Image
1982,9,18,12,20.2,127.0,90,0,symmetric,100,100,symmetric,250,250,Image
1982,9,18,18,20.7,126.5,90,0,symmetric,100,100,symmetric,250,250,Image
1982,9,19,0,20.6,126.0,80,0,symmetric,100,100,symmetric,250,250,Image
1982,9,19,6,20.6,125.2,80,0,symmetric,100,100,symmetric,250,250,Image
1982,9,19,12,20.6,124.9,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,19,18,20.7,124.6,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,20,0,20.8,124.4,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,20,6,20.9,124.1,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,20,12,21.0,124.3,95,0,symmetric,125,125,symmetric,200,200,Image
1982,9,20,18,21.0,124.6,95,0,symmetric,125,125,symmetric,200,200,Image
1982,9,21,0,21.1,124.8,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,21,6,21.2,124.9,85,0,symmetric,100,100,symmetric,200,200,Image
1982,9,21,12,21.3,124.9,80,0,symmetric,80,80,symmetric,175,175,Image
1982,9,21,18,21.8,124.8,80,0,symmetric,80,80,symmetric,175,175,Image
1982,9,22,0,22.2,125.2,70,0,symmetric,70,70,symmetric,175,175,Image
1982,9,22,6,22.7,125.7,70,0,symmetric,70,70,symmetric,175,175,Image
1982,9,22,12,23.0,126.3,70,0,symmetric,70,70,symmetric,200,200,Image
1982,9,22,18,23.4,126.8,70,0,symmetric,70,70,symmetric,200,200,Image
1982,9,23,0,24.2,127.6,70,0,symmetric,70,70,symmetric,200,200,Image
1982,9,23,6,24.9,128.3,70,0,symmetric,70,70,symmetric,200,200,Image
1982,9,23,12,25.8,129.3,70,0,SE,150,75,symmetric,300,300,Image
1982,9,23,18,26.9,130.3,70,0,SE,150,75,symmetric,300,300,Image
1982,9,24,0,27.9,130.8,70,0,SE,150,75,symmetric,300,300,Image
1982,9,24,6,29.4,131.5,70,0,SE,150,75,symmetric,300,300,Image
1982,9,24,12,31.2,132.3,70,0,SE,150,75,symmetric,300,300,Image
1982,9,24,18,33.1,132.5,50,0,SE,100,50,symmetric,200,200,Image
1982,9,25,0,35.4,132.4,45,0,-,-,-,symmetric,200,200,Image
1982,9,25,6,37.0,132.5,0,0,-,-,-,-,-,-,Image
1982,9,25,12,38.0,133.0,0,0,-,-,-,-,-,-,Image
1982,9,25,18,38.5,134.0,0,0,-,-,-,-,-,-,Image
1982,9,26,0,39.3,135.2,0,0,-,-,-,-,-,-,Image
1982,9,26,6,40.5,137.0,0,0,-,-,-,-,-,-,Image
1982,9,26,12,42.5,140.0,0,0,-,-,-,-,-,-,Image
1982,9,26,18,45.0,144.0,0,0,-,-,-,-,-,-,Image
1982,9,27,0,48.0,150.0,0,0,-,-,-,-,-,-,Image
