Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1999,4,27,0,13.7,113.1,0,0,-,-,-,-,-,-,Image
1999,4,27,6,14.9,112.7,0,0,-,-,-,-,-,-,Image
1999,4,27,12,16.0,112.3,0,0,-,-,-,-,-,-,Image
1999,4,27,18,16.0,111.4,0,0,-,-,-,-,-,-,Image
1999,4,28,0,15.8,110.5,0,0,-,-,-,-,-,-,Image
1999,4,28,6,15.2,110.4,35,0,-,-,-,symmetric,120,120,Image
1999,4,28,12,15.7,111.8,35,0,-,-,-,symmetric,120,120,Image
1999,4,28,18,16.0,112.3,35,0,-,-,-,symmetric,120,120,Image
1999,4,29,0,16.5,113.0,45,0,-,-,-,symmetric,120,120,Image
1999,4,29,6,17.3,113.6,45,0,-,-,-,symmetric,120,120,Image
1999,4,29,12,17.7,114.1,50,0,-,-,-,symmetric,120,120,Image
1999,4,29,18,18.1,114.2,60,0,symmetric,60,60,symmetric,130,130,Image
1999,4,30,0,18.3,114.5,65,0,symmetric,70,70,symmetric,150,150,Image
1999,4,30,6,19.0,114.8,65,0,symmetric,70,70,symmetric,150,150,Image
1999,4,30,12,19.5,115.2,65,0,symmetric,70,70,symmetric,150,150,Image
1999,4,30,18,20.0,115.4,65,0,symmetric,70,70,symmetric,150,150,Image
1999,5,1,0,20.7,115.7,60,0,symmetric,50,50,symmetric,150,150,Image
1999,5,1,6,20.9,115.6,55,0,symmetric,40,40,symmetric,150,150,Image
1999,5,1,12,21.0,115.3,50,0,-,-,-,symmetric,150,150,Image
1999,5,1,18,21.2,115.0,45,0,-,-,-,symmetric,100,100,Image
1999,5,2,0,21.4,114.6,40,0,-,-,-,S,100,60,Image
1999,5,2,6,21.9,114.7,0,0,-,-,-,-,-,-,Image
1999,5,2,12,22.5,115.0,0,0,-,-,-,-,-,-,Image
