Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2009,9,12,0,14.3,153.5,0,0,-,-,-,-,-,-,Image
2009,9,12,6,14.9,152.6,0,0,-,-,-,-,-,-,Image
2009,9,12,12,15.0,152.0,0,0,-,-,-,-,-,-,Image
2009,9,12,18,15.4,150.9,35,0,-,-,-,NE,180,130,Image
2009,9,13,0,16.0,150.0,45,0,-,-,-,NE,180,130,Image
2009,9,13,6,15.8,149.3,50,0,-,-,-,NE,180,130,Image
2009,9,13,12,15.7,148.7,55,0,symmetric,40,40,NE,190,130,Image
2009,9,13,18,15.6,148.7,60,0,symmetric,50,50,NE,200,130,Image
2009,9,14,0,15.6,148.3,70,0,symmetric,50,50,NE,220,130,Image
2009,9,14,6,15.7,147.8,80,0,NE,60,50,NE,230,130,Image
2009,9,14,12,16.3,147.5,85,0,NE,70,60,NE,240,140,Image
2009,9,14,18,16.6,147.0,95,0,NE,80,60,NE,250,140,Image
2009,9,15,0,17.1,146.6,95,0,NE,80,60,NE,260,150,Image
2009,9,15,6,17.6,145.7,100,0,NE,100,70,NE,270,150,Image
2009,9,15,12,17.9,145.0,105,0,NE,120,80,NE,280,170,Image
2009,9,15,18,18.2,144.2,105,0,NE,120,80,NE,280,200,Image
2009,9,16,0,18.6,143.4,105,0,NE,120,80,NE,280,200,Image
2009,9,16,6,19.0,142.6,105,0,E,120,80,NE,280,200,Image
2009,9,16,12,19.2,141.9,105,0,E,130,70,NE,280,200,Image
2009,9,16,18,19.6,141.4,105,0,E,130,70,NE,280,200,Image
2009,9,17,0,20.3,140.9,100,0,E,120,70,NE,280,200,Image
2009,9,17,6,21.0,140.3,95,0,E,110,70,NE,280,200,Image
2009,9,17,12,21.6,139.8,95,0,E,110,70,NE,280,200,Image
2009,9,17,18,22.5,139.3,85,0,E,100,70,NE,280,200,Image
2009,9,18,0,23.2,138.9,85,0,E,100,70,E,280,200,Image
2009,9,18,6,24.1,138.8,80,0,E,110,90,E,260,190,Image
2009,9,18,12,25.2,139.1,75,0,E,130,100,E,240,180,Image
2009,9,18,18,26.4,139.6,70,0,E,130,110,E,260,190,Image
2009,9,18,21,27.0,139.7,70,0,E,140,120,E,270,200,Image
2009,9,19,0,27.7,140.4,70,0,SE,140,120,SE,280,200,Image
2009,9,19,3,28.4,141.0,70,0,SE,150,130,SE,300,210,Image
2009,9,19,6,29.1,141.6,70,0,SE,150,130,SE,300,210,Image
2009,9,19,9,29.8,142.4,70,0,SE,150,130,SE,300,210,Image
2009,9,19,12,30.5,143.3,70,0,SE,150,130,SE,300,210,Image
2009,9,19,18,32.7,145.1,70,0,SE,150,130,SE,300,210,Image
2009,9,20,0,34.1,146.8,65,0,SE,150,100,SE,300,210,Image
2009,9,20,6,35.1,149.1,60,0,SE,170,70,SE,325,150,Image
2009,9,20,12,36.8,152.3,0,0,-,-,-,-,-,-,Image
2009,9,20,18,38.8,156.1,0,0,-,-,-,-,-,-,Image
