Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1990,11,21,0,7.5,145.4,0,0,-,-,-,-,-,-,Image
1990,11,21,6,8.2,145.3,0,0,-,-,-,-,-,-,Image
1990,11,21,12,9.0,145.0,0,0,-,-,-,-,-,-,Image
1990,11,21,18,9.5,144.0,0,0,-,-,-,-,-,-,Image
1990,11,22,0,9.9,143.6,0,0,-,-,-,-,-,-,Image
1990,11,22,6,10.2,143.3,35,0,-,-,-,symmetric,60,60,Image
1990,11,22,12,10.7,142.9,40,0,-,-,-,symmetric,60,60,Image
1990,11,22,18,11.5,142.0,45,0,-,-,-,symmetric,175,175,Image
1990,11,23,0,12.3,141.2,50,0,-,-,-,N,300,250,Image
1990,11,23,6,12.5,140.5,55,0,symmetric,30,30,N,300,250,Image
1990,11,23,12,12.5,140.0,55,0,symmetric,30,30,N,300,250,Image
1990,11,23,18,12.2,138.9,55,0,symmetric,50,50,symmetric,300,300,Image
1990,11,24,0,11.9,138.2,60,0,symmetric,50,50,symmetric,300,300,Image
1990,11,24,6,11.9,137.4,60,0,symmetric,75,75,symmetric,350,350,Image
1990,11,24,12,11.9,136.2,70,0,symmetric,100,100,symmetric,350,350,Image
1990,11,24,18,11.9,135.2,70,0,symmetric,100,100,symmetric,350,350,Image
1990,11,25,0,11.9,134.3,75,0,symmetric,100,100,symmetric,350,350,Image
1990,11,25,6,11.9,133.4,80,0,symmetric,100,100,symmetric,350,350,Image
1990,11,25,12,12.0,132.5,85,0,symmetric,125,125,symmetric,350,350,Image
1990,11,25,18,12.2,131.7,90,0,symmetric,125,125,symmetric,350,350,Image
1990,11,26,0,12.4,130.9,95,0,symmetric,125,125,symmetric,350,350,Image
1990,11,26,6,12.6,130.0,100,0,symmetric,150,150,symmetric,350,350,Image
1990,11,26,12,13.1,129.2,100,0,symmetric,150,150,symmetric,350,350,Image
1990,11,26,18,13.9,128.3,100,0,symmetric,150,150,symmetric,350,350,Image
1990,11,27,0,14.6,127.4,105,0,symmetric,150,150,symmetric,350,350,Image
1990,11,27,6,15.5,126.7,105,0,symmetric,150,150,N,550,300,Image
1990,11,27,12,16.4,126.2,105,0,symmetric,150,150,N,500,300,Image
1990,11,27,18,17.3,125.9,100,0,symmetric,150,150,N,500,300,Image
1990,11,28,0,18.4,126.1,90,0,symmetric,150,150,N,500,350,Image
1990,11,28,6,19.5,126.4,90,0,symmetric,125,125,N,400,300,Image
1990,11,28,12,20.9,127.2,85,0,symmetric,125,125,N,400,300,Image
1990,11,28,18,22.3,128.3,85,0,symmetric,125,125,N,400,300,Image
1990,11,29,0,23.8,129.4,80,0,symmetric,90,90,N,350,250,Image
1990,11,29,6,25.4,130.6,75,0,symmetric,90,90,N,350,250,Image
1990,11,29,12,27.6,132.2,70,0,symmetric,90,90,N,350,250,Image
1990,11,29,18,29.7,133.9,65,0,symmetric,80,80,N,400,300,Image
1990,11,30,0,31.7,135.0,65,0,symmetric,70,70,N,400,300,Image
1990,11,30,6,33.6,135.8,55,0,symmetric,40,40,symmetric,400,400,Image
1990,11,30,9,34.5,136.5,0,0,-,-,-,-,-,-,Image
1990,11,30,12,36.0,137.0,0,0,-,-,-,-,-,-,Image
1990,11,30,18,39.0,139.0,0,0,-,-,-,-,-,-,Image
1990,12,1,0,41.0,140.0,0,0,-,-,-,-,-,-,Image
1990,12,1,6,43.0,142.0,0,0,-,-,-,-,-,-,Image
1990,12,1,12,45.0,144.0,0,0,-,-,-,-,-,-,Image
1990,12,1,18,47.0,146.0,0,0,-,-,-,-,-,-,Image
1990,12,2,0,49.0,148.0,0,0,-,-,-,-,-,-,Image
1990,12,2,6,51.0,150.0,0,0,-,-,-,-,-,-,Image
1990,12,2,12,52.0,152.0,0,0,-,-,-,-,-,-,Image
1990,12,2,18,53.0,153.0,0,0,-,-,-,-,-,-,Image
1990,12,3,0,54.0,154.0,0,0,-,-,-,-,-,-,Image
1990,12,3,6,54.0,155.0,0,0,-,-,-,-,-,-,Image
1990,12,3,12,54.0,156.0,0,0,-,-,-,-,-,-,Image
