Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1990,10,15,6,14.3,150.3,0,0,-,-,-,-,-,-,Image
1990,10,15,12,14.6,149.6,0,0,-,-,-,-,-,-,Image
1990,10,15,18,14.8,148.7,0,0,-,-,-,-,-,-,Image
1990,10,16,0,15.0,148.0,0,0,-,-,-,-,-,-,Image
1990,10,16,6,15.1,147.6,0,0,-,-,-,-,-,-,Image
1990,10,16,12,15.3,147.3,35,0,-,-,-,symmetric,30,30,Image
1990,10,16,18,15.4,146.9,40,0,-,-,-,symmetric,30,30,Image
1990,10,17,0,15.6,146.5,40,0,-,-,-,symmetric,30,30,Image
1990,10,17,6,16.0,146.0,40,0,-,-,-,symmetric,80,80,Image
1990,10,17,12,16.7,145.5,45,0,-,-,-,symmetric,175,175,Image
1990,10,17,18,17.2,145.3,45,0,-,-,-,symmetric,200,200,Image
1990,10,18,0,17.6,145.0,50,0,-,-,-,symmetric,175,175,Image
1990,10,18,6,18.1,144.7,50,0,-,-,-,symmetric,175,175,Image
1990,10,18,12,18.8,144.4,50,0,-,-,-,symmetric,175,175,Image
1990,10,18,18,19.4,144.0,50,0,-,-,-,symmetric,175,175,Image
1990,10,19,0,19.8,143.8,50,0,-,-,-,symmetric,175,175,Image
1990,10,19,6,20.4,143.2,55,0,symmetric,40,40,symmetric,175,175,Image
1990,10,19,12,20.9,142.6,55,0,symmetric,40,40,symmetric,175,175,Image
1990,10,19,18,21.3,142.3,60,0,symmetric,75,75,symmetric,200,200,Image
1990,10,20,0,21.9,142.1,65,0,symmetric,75,75,symmetric,225,225,Image
1990,10,20,6,22.5,142.1,70,0,symmetric,80,80,symmetric,225,225,Image
1990,10,20,12,23.0,142.5,70,0,symmetric,90,90,symmetric,225,225,Image
1990,10,20,18,24.1,143.3,75,0,symmetric,90,90,symmetric,225,225,Image
1990,10,21,0,25.1,144.4,75,0,symmetric,100,100,symmetric,225,225,Image
1990,10,21,6,26.3,145.4,75,0,symmetric,90,90,symmetric,225,225,Image
1990,10,21,12,27.8,146.8,75,0,symmetric,90,90,symmetric,225,225,Image
1990,10,21,18,30.0,148.5,70,0,symmetric,90,90,symmetric,225,225,Image
1990,10,22,0,32.4,150.5,65,0,symmetric,70,70,SE,350,200,Image
1990,10,22,6,34.0,152.2,60,0,N,250,60,N,700,400,Image
1990,10,22,12,35.8,153.8,55,0,N,250,50,N,650,350,Image
1990,10,22,18,37.5,155.0,0,0,-,-,-,-,-,-,Image
1990,10,23,0,39.0,156.0,0,0,-,-,-,-,-,-,Image
1990,10,23,6,40.0,157.0,0,0,-,-,-,-,-,-,Image
1990,10,23,12,42.0,158.0,0,0,-,-,-,-,-,-,Image
1990,10,23,18,43.0,159.0,0,0,-,-,-,-,-,-,Image
1990,10,24,0,45.0,161.0,0,0,-,-,-,-,-,-,Image
1990,10,24,6,45.0,163.0,0,0,-,-,-,-,-,-,Image
1990,10,24,12,45.0,166.0,0,0,-,-,-,-,-,-,Image
1990,10,24,18,45.0,168.0,0,0,-,-,-,-,-,-,Image
1990,10,25,0,45.0,170.0,0,0,-,-,-,-,-,-,Image
1990,10,25,6,44.0,174.0,0,0,-,-,-,-,-,-,Image
1990,10,25,12,43.0,178.0,0,0,-,-,-,-,-,-,Image
