Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2016,8,15,6,21.7,117.0,0,0,-,-,-,-,-,-,Image
2016,8,15,12,21.7,116.3,0,0,-,-,-,-,-,-,Image
2016,8,15,18,21.7,115.4,0,0,-,-,-,-,-,-,Image
2016,8,16,0,21.8,114.7,0,0,-,-,-,-,-,-,Image
2016,8,16,6,21.7,114.0,0,0,-,-,-,-,-,-,Image
2016,8,16,12,21.6,113.5,0,0,-,-,-,-,-,-,Image
2016,8,16,18,21.5,113.3,0,0,-,-,-,-,-,-,Image
2016,8,17,0,21.5,113.2,0,0,-,-,-,-,-,-,Image
2016,8,17,6,21.5,113.1,0,0,-,-,-,-,-,-,Image
2016,8,17,12,21.4,112.9,0,0,-,-,-,-,-,-,Image
2016,8,17,18,21.1,112.2,35,0,-,-,-,SE,240,120,Image
2016,8,18,0,20.9,111.3,35,0,-,-,-,SE,240,120,Image
2016,8,18,6,20.8,110.3,35,0,-,-,-,SE,240,120,Image
2016,8,18,12,20.5,109.2,35,0,-,-,-,SE,210,120,Image
2016,8,18,18,20.5,108.2,40,0,-,-,-,SE,180,120,Image
2016,8,19,0,20.5,107.3,40,0,-,-,-,SE,150,120,Image
2016,8,19,6,20.6,106.4,40,0,-,-,-,SE,120,90,Image
2016,8,19,12,20.8,104.8,0,0,-,-,-,-,-,-,Image
2016,8,19,18,21.2,102.5,0,0,-,-,-,-,-,-,Image
