Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1998,12,9,0,6.3,111.0,0,0,-,-,-,-,-,-,Image
1998,12,9,6,6.9,110.3,0,0,-,-,-,-,-,-,Image
1998,12,9,12,7.0,109.6,0,0,-,-,-,-,-,-,Image
1998,12,9,18,7.3,108.8,35,0,-,-,-,symmetric,60,60,Image
1998,12,10,0,7.7,108.1,40,0,-,-,-,symmetric,80,80,Image
1998,12,10,6,7.9,107.4,40,0,-,-,-,symmetric,80,80,Image
1998,12,10,12,8.1,106.5,40,0,-,-,-,symmetric,80,80,Image
1998,12,10,18,8.1,105.7,35,0,-,-,-,symmetric,60,60,Image
1998,12,11,0,8.1,104.8,35,0,-,-,-,symmetric,60,60,Image
1998,12,11,6,8.2,103.7,0,0,-,-,-,-,-,-,Image
1998,12,11,12,8.2,102.5,0,0,-,-,-,-,-,-,Image
1998,12,11,18,8.2,101.3,0,0,-,-,-,-,-,-,Image
1998,12,12,0,8.1,100.0,0,0,-,-,-,-,-,-,Image
