Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2017,8,19,12,19.1,130.1,0,0,-,-,-,-,-,-,Image
2017,8,19,18,19.4,129.1,0,0,-,-,-,-,-,-,Image
2017,8,20,0,19.5,128.3,0,0,-,-,-,-,-,-,Image
2017,8,20,6,19.6,127.6,0,0,-,-,-,-,-,-,Image
2017,8,20,12,19.7,126.9,35,0,-,-,-,symmetric,150,150,Image
2017,8,20,18,19.9,126.2,35,0,-,-,-,NW,150,120,Image
2017,8,21,0,20.2,125.4,35,0,-,-,-,NW,150,120,Image
2017,8,21,6,20.3,124.3,35,0,-,-,-,NW,150,120,Image
2017,8,21,12,20.6,123.2,40,0,-,-,-,NW,150,120,Image
2017,8,21,18,20.5,121.5,40,0,-,-,-,NW,150,120,Image
2017,8,22,0,20.5,119.8,45,0,-,-,-,NW,150,120,Image
2017,8,22,6,20.5,118.8,60,0,symmetric,40,40,SW,180,120,Image
2017,8,22,12,20.6,117.3,60,0,symmetric,40,40,W,180,120,Image
2017,8,22,18,21.1,116.0,65,0,symmetric,40,40,W,180,120,Image
2017,8,23,0,21.6,114.4,75,0,symmetric,50,50,S,180,120,Image
2017,8,23,6,22.3,112.8,75,0,symmetric,50,50,S,180,90,Image
2017,8,23,12,22.7,111.0,50,0,-,-,-,symmetric,90,90,Image
2017,8,23,18,23.5,109.1,40,0,-,-,-,symmetric,90,90,Image
2017,8,24,0,23.9,107.5,35,0,-,-,-,symmetric,90,90,Image
2017,8,24,6,23.9,106.1,35,0,-,-,-,symmetric,60,60,Image
2017,8,24,12,23.8,104.5,0,0,-,-,-,-,-,-,Image
2017,8,24,18,23.8,101.9,0,0,-,-,-,-,-,-,Image
2017,8,25,0,23.6,99.5,0,0,-,-,-,-,-,-,Image
