Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2000,12,28,18,7.8,130.2,0,0,-,-,-,-,-,-,Image
2000,12,29,0,8.7,130.3,0,0,-,-,-,-,-,-,Image
2000,12,29,6,9.3,129.9,0,0,-,-,-,-,-,-,Image
2000,12,29,12,10.0,129.5,0,0,-,-,-,-,-,-,Image
2000,12,29,18,10.4,128.5,0,0,-,-,-,-,-,-,Image
2000,12,30,0,10.4,127.8,35,0,-,-,-,NE,150,90,Image
2000,12,30,6,10.7,127.1,40,0,-,-,-,NE,180,100,Image
2000,12,30,12,11.0,127.4,45,0,-,-,-,NE,180,100,Image
2000,12,30,18,11.7,127.8,45,0,-,-,-,NE,180,100,Image
2000,12,31,0,12.4,128.0,45,0,-,-,-,E,180,100,Image
2000,12,31,6,13.1,128.5,45,0,-,-,-,NE,250,100,Image
2000,12,31,12,13.8,129.6,45,0,-,-,-,NE,250,120,Image
2000,12,31,18,14.4,130.7,50,0,-,-,-,NE,250,150,Image
2001,1,1,0,14.8,131.8,50,0,-,-,-,N,300,150,Image
2001,1,1,6,15.2,132.4,50,0,-,-,-,N,300,200,Image
2001,1,1,12,15.5,133.2,50,0,-,-,-,N,300,200,Image
2001,1,1,18,15.6,133.9,50,0,-,-,-,N,300,150,Image
2001,1,2,0,15.8,134.5,50,0,-,-,-,N,200,150,Image
2001,1,2,6,16.3,134.6,45,0,-,-,-,symmetric,150,150,Image
2001,1,2,12,16.7,134.7,45,0,-,-,-,symmetric,150,150,Image
2001,1,2,18,17.0,134.8,50,0,-,-,-,symmetric,150,150,Image
2001,1,3,0,17.2,135.0,55,0,symmetric,30,30,symmetric,180,180,Image
2001,1,3,6,17.5,135.5,70,0,symmetric,40,40,symmetric,200,200,Image
2001,1,3,12,17.9,135.9,80,0,symmetric,50,50,symmetric,200,200,Image
2001,1,3,18,18.2,136.2,80,0,symmetric,60,60,symmetric,200,200,Image
2001,1,4,0,18.3,136.6,70,0,symmetric,60,60,N,240,180,Image
2001,1,4,6,18.5,136.9,60,0,symmetric,40,40,N,240,150,Image
2001,1,4,12,18.3,137.2,45,0,-,-,-,N,200,150,Image
2001,1,4,18,18.0,137.6,0,0,-,-,-,-,-,-,Image
