Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2013,8,19,0,17.0,182.3,35,0,-,-,-,symmetric,40,40,Image
2013,8,19,6,17.5,180.0,35,0,-,-,-,symmetric,40,40,Image
2013,8,19,12,17.5,179.2,0,0,-,-,-,-,-,-,Image
