Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1978,11,25,12,13.0,154.0,0,0,-,-,-,-,-,-,Image
1978,11,25,18,13.0,153.0,0,0,-,-,-,-,-,-,Image
1978,11,26,0,13.4,152.3,0,0,-,-,-,-,-,-,Image
1978,11,26,6,13.7,151.3,0,0,-,-,-,-,-,-,Image
1978,11,26,12,13.5,150.5,0,0,-,-,-,-,-,-,Image
1978,11,26,18,12.5,150.0,0,0,-,-,-,-,-,-,Image
1978,11,27,0,12.0,149.8,0,0,-,-,-,-,-,-,Image
1978,11,27,6,11.4,149.6,0,0,-,-,-,-,-,-,Image
1978,11,27,12,12.6,149.1,0,0,-,-,-,-,-,-,Image
1978,11,27,18,13.8,148.5,0,0,-,-,-,-,-,-,Image
1978,11,28,0,14.6,148.0,35,0,-,-,-,symmetric,100,100,Image
1978,11,28,6,15.8,147.5,35,0,-,-,-,symmetric,100,100,Image
1978,11,28,12,17.5,146.8,40,0,-,-,-,symmetric,125,125,Image
1978,11,28,18,19.3,146.2,50,0,-,-,-,symmetric,150,150,Image
1978,11,29,0,20.8,146.1,55,0,symmetric,30,30,symmetric,175,175,Image
1978,11,29,6,22.5,147.0,55,0,symmetric,75,75,symmetric,200,200,Image
1978,11,29,12,24.5,148.9,50,0,-,-,-,symmetric,250,250,Image
1978,11,29,18,26.7,151.7,50,0,-,-,-,symmetric,250,250,Image
1978,11,30,0,28.3,155.1,50,0,-,-,-,symmetric,250,250,Image
1978,11,30,6,30.0,159.8,45,0,-,-,-,symmetric,250,250,Image
1978,11,30,12,31.5,164.6,40,0,-,-,-,symmetric,250,250,Image
1978,11,30,18,33.5,169.5,40,0,-,-,-,symmetric,250,250,Image
1978,12,1,0,36.0,174.0,0,0,-,-,-,-,-,-,Image
1978,12,1,6,39.0,179.0,0,0,-,-,-,-,-,-,Image
