Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1993,8,19,12,20.1,180.9,60,0,symmetric,50,50,symmetric,160,160,Image
1993,8,19,18,20.3,180.0,60,0,symmetric,60,60,symmetric,180,180,Image
1993,8,20,0,20.7,179.2,65,0,symmetric,80,80,symmetric,200,200,Image
1993,8,20,6,21.3,178.3,75,0,symmetric,90,90,symmetric,220,220,Image
1993,8,20,12,21.9,177.3,75,0,symmetric,100,100,symmetric,240,240,Image
1993,8,20,18,22.6,176.0,80,0,symmetric,100,100,symmetric,260,260,Image
1993,8,21,0,23.1,174.9,80,0,symmetric,100,100,symmetric,260,260,Image
1993,8,21,6,23.7,173.9,85,0,symmetric,100,100,symmetric,280,280,Image
1993,8,21,12,24.5,172.7,90,0,symmetric,110,110,symmetric,300,300,Image
1993,8,21,18,25.3,171.8,90,0,symmetric,110,110,symmetric,300,300,Image
1993,8,22,0,26.1,171.2,90,0,symmetric,110,110,symmetric,300,300,Image
1993,8,22,6,26.8,170.6,85,0,symmetric,100,100,symmetric,300,300,Image
1993,8,22,12,27.3,170.1,80,0,symmetric,90,90,symmetric,270,270,Image
1993,8,22,18,27.8,169.4,75,0,symmetric,70,70,symmetric,250,250,Image
1993,8,23,0,28.2,168.6,70,0,symmetric,60,60,symmetric,220,220,Image
1993,8,23,6,28.6,167.5,65,0,symmetric,60,60,symmetric,200,200,Image
1993,8,23,12,28.8,166.2,60,0,symmetric,60,60,symmetric,200,200,Image
1993,8,23,18,29.0,164.8,55,0,symmetric,50,50,symmetric,200,200,Image
1993,8,24,0,29.4,163.6,55,0,symmetric,50,50,symmetric,200,200,Image
1993,8,24,6,30.1,162.5,60,0,symmetric,60,60,symmetric,210,210,Image
1993,8,24,12,30.9,161.9,65,0,symmetric,70,70,symmetric,240,240,Image
1993,8,24,18,31.6,161.2,70,0,symmetric,80,80,symmetric,250,250,Image
1993,8,25,0,32.1,160.5,70,0,symmetric,80,80,symmetric,250,250,Image
1993,8,25,6,32.3,159.9,70,0,symmetric,80,80,symmetric,240,240,Image
1993,8,25,12,32.4,159.6,70,0,symmetric,80,80,symmetric,240,240,Image
1993,8,25,18,32.5,159.4,65,0,symmetric,70,70,symmetric,220,220,Image
1993,8,26,0,32.7,159.2,60,0,symmetric,50,50,symmetric,200,200,Image
1993,8,26,6,33.1,158.9,55,0,symmetric,40,40,symmetric,180,180,Image
1993,8,26,12,33.8,158.5,50,0,-,-,-,symmetric,180,180,Image
1993,8,26,18,34.6,158.4,45,0,-,-,-,symmetric,150,150,Image
1993,8,27,0,35.5,158.5,45,0,-,-,-,symmetric,120,120,Image
1993,8,27,6,36.0,158.6,40,0,-,-,-,symmetric,100,100,Image
1993,8,27,12,36.6,158.8,40,0,-,-,-,symmetric,100,100,Image
1993,8,27,18,37.1,159.2,40,0,-,-,-,symmetric,100,100,Image
1993,8,28,0,37.3,160.1,40,0,-,-,-,symmetric,100,100,Image
1993,8,28,6,37.0,161.5,0,0,-,-,-,-,-,-,Image
1993,8,28,12,36.5,162.5,0,0,-,-,-,-,-,-,Image
1993,8,28,18,36.0,163.5,0,0,-,-,-,-,-,-,Image
1993,8,29,0,35.0,165.0,0,0,-,-,-,-,-,-,Image
1993,8,29,6,34.5,166.0,0,0,-,-,-,-,-,-,Image
1993,8,29,12,34.0,166.5,0,0,-,-,-,-,-,-,Image
1993,8,29,18,33.0,167.0,0,0,-,-,-,-,-,-,Image
1993,8,30,0,31.5,167.0,0,0,-,-,-,-,-,-,Image
1993,8,30,6,30.5,167.0,0,0,-,-,-,-,-,-,Image
1993,8,30,12,29.5,167.0,0,0,-,-,-,-,-,-,Image
1993,8,30,18,28.5,166.5,0,0,-,-,-,-,-,-,Image
1993,8,31,0,28.0,165.5,0,0,-,-,-,-,-,-,Image
1993,8,31,6,28.0,164.5,0,0,-,-,-,-,-,-,Image
1993,8,31,12,28.0,163.5,0,0,-,-,-,-,-,-,Image
1993,8,31,18,28.0,163.0,0,0,-,-,-,-,-,-,Image
1993,9,1,0,28.0,162.5,0,0,-,-,-,-,-,-,Image
1993,9,1,6,28.0,162.0,0,0,-,-,-,-,-,-,Image
1993,9,1,12,29.0,162.0,0,0,-,-,-,-,-,-,Image
1993,9,1,18,29.0,162.0,0,0,-,-,-,-,-,-,Image
1993,9,2,0,28.5,162.0,0,0,-,-,-,-,-,-,Image
1993,9,2,6,28.5,162.5,0,0,-,-,-,-,-,-,Image
1993,9,2,12,29.0,162.5,0,0,-,-,-,-,-,-,Image
1993,9,2,18,29.0,162.5,0,0,-,-,-,-,-,-,Image
1993,9,3,0,29.0,163.0,0,0,-,-,-,-,-,-,Image
