Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1989,9,28,18,17.0,119.0,0,0,-,-,-,-,-,-,Image
1989,9,29,0,17.6,118.0,0,0,-,-,-,-,-,-,Image
1989,9,29,6,18.5,117.5,0,0,-,-,-,-,-,-,Image
1989,9,29,12,19.1,117.1,0,0,-,-,-,-,-,-,Image
1989,9,29,18,19.5,116.8,0,0,-,-,-,-,-,-,Image
1989,9,30,0,19.8,116.5,0,0,-,-,-,-,-,-,Image
1989,9,30,6,20.0,116.0,0,0,-,-,-,-,-,-,Image
1989,9,30,12,20.2,115.5,35,0,-,-,-,symmetric,150,150,Image
1989,9,30,18,20.0,115.0,35,0,-,-,-,symmetric,150,150,Image
1989,10,1,0,19.8,114.6,35,0,-,-,-,symmetric,150,150,Image
1989,10,1,6,19.5,114.4,40,0,-,-,-,symmetric,150,150,Image
1989,10,1,12,19.0,113.7,45,0,-,-,-,symmetric,150,150,Image
1989,10,1,18,18.7,112.9,50,0,-,-,-,symmetric,150,150,Image
1989,10,2,0,18.5,112.3,55,0,symmetric,30,30,symmetric,150,150,Image
1989,10,2,6,18.3,111.8,60,0,symmetric,30,30,symmetric,150,150,Image
1989,10,2,12,18.3,110.7,65,0,symmetric,30,30,symmetric,150,150,Image
1989,10,2,18,18.3,109.2,60,0,symmetric,30,30,symmetric,150,150,Image
1989,10,3,0,18.5,108.0,55,0,symmetric,30,30,symmetric,150,150,Image
1989,10,3,6,18.8,106.5,50,0,-,-,-,symmetric,150,150,Image
1989,10,3,12,19.2,104.3,45,0,-,-,-,symmetric,100,100,Image
1989,10,3,18,19.7,102.7,0,0,-,-,-,-,-,-,Image
1989,10,4,0,20.0,101.0,0,0,-,-,-,-,-,-,Image
