Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1997,10,31,12,8.0,115.0,0,0,-,-,-,-,-,-,Image
1997,10,31,18,7.8,114.5,0,0,-,-,-,-,-,-,Image
1997,11,1,0,7.4,113.5,0,0,-,-,-,-,-,-,Image
1997,11,1,6,7.7,112.0,35,0,-,-,-,symmetric,120,120,Image
1997,11,1,12,8.3,110.5,40,0,-,-,-,symmetric,120,120,Image
1997,11,1,18,8.6,108.6,45,0,-,-,-,symmetric,130,130,Image
1997,11,2,0,8.5,106.8,50,0,-,-,-,symmetric,130,130,Image
1997,11,2,6,8.6,105.7,50,0,-,-,-,symmetric,130,130,Image
1997,11,2,12,8.8,104.8,50,0,-,-,-,symmetric,130,130,Image
1997,11,2,18,9.3,104.0,50,0,-,-,-,symmetric,130,130,Image
1997,11,3,0,9.7,103.1,45,0,-,-,-,symmetric,130,130,Image
1997,11,3,6,10.2,102.1,45,0,-,-,-,symmetric,120,120,Image
1997,11,3,12,10.8,101.2,40,0,-,-,-,symmetric,110,110,Image
1997,11,3,18,11.8,100.3,35,0,-,-,-,symmetric,100,100,Image
1997,11,4,0,12.5,98.5,35,0,-,-,-,symmetric,100,100,Image
