Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1986,11,10,6,5.7,135.3,0,0,-,-,-,-,-,-,Image
1986,11,10,12,6.1,134.3,0,0,-,-,-,-,-,-,Image
1986,11,10,18,6.3,133.5,40,0,-,-,-,symmetric,50,50,Image
1986,11,11,0,6.4,132.8,40,0,-,-,-,symmetric,50,50,Image
1986,11,11,6,6.6,131.8,40,0,-,-,-,symmetric,100,100,Image
1986,11,11,12,7.3,130.7,40,0,-,-,-,symmetric,100,100,Image
1986,11,11,18,7.9,129.4,40,0,-,-,-,symmetric,100,100,Image
1986,11,12,0,8.7,128.0,45,0,-,-,-,symmetric,125,125,Image
1986,11,12,6,9.4,127.3,50,0,-,-,-,symmetric,125,125,Image
1986,11,12,12,10.1,126.4,50,0,-,-,-,symmetric,125,125,Image
1986,11,12,18,10.8,125.1,45,0,-,-,-,symmetric,125,125,Image
1986,11,13,0,11.7,123.7,45,0,-,-,-,symmetric,125,125,Image
1986,11,13,6,12.5,121.8,40,0,-,-,-,symmetric,125,125,Image
1986,11,13,12,12.9,120.2,40,0,-,-,-,symmetric,125,125,Image
1986,11,13,18,13.4,119.0,40,0,-,-,-,symmetric,125,125,Image
1986,11,14,0,13.9,118.2,45,0,-,-,-,symmetric,150,150,Image
1986,11,14,6,14.5,117.2,45,0,-,-,-,symmetric,150,150,Image
1986,11,14,12,15.5,116.2,45,0,-,-,-,symmetric,150,150,Image
1986,11,14,18,16.6,115.1,45,0,-,-,-,symmetric,150,150,Image
1986,11,15,0,17.7,114.3,50,0,-,-,-,symmetric,200,200,Image
1986,11,15,6,18.2,114.2,50,0,-,-,-,symmetric,200,200,Image
1986,11,15,12,18.6,114.3,50,0,-,-,-,symmetric,200,200,Image
1986,11,15,18,19.0,114.5,45,0,-,-,-,S,200,100,Image
1986,11,16,0,19.4,114.8,40,0,-,-,-,symmetric,150,150,Image
1986,11,16,6,19.5,115.5,45,0,-,-,-,symmetric,150,150,Image
1986,11,16,12,19.1,115.8,45,0,-,-,-,N,200,150,Image
1986,11,16,18,18.6,116.0,0,0,-,-,-,-,-,-,Image
1986,11,17,0,18.2,116.2,0,0,-,-,-,-,-,-,Image
1986,11,17,6,17.4,116.3,0,0,-,-,-,-,-,-,Image
1986,11,17,12,16.6,116.4,0,0,-,-,-,-,-,-,Image
1986,11,17,18,15.8,116.5,0,0,-,-,-,-,-,-,Image
1986,11,18,0,15.0,115.5,0,0,-,-,-,-,-,-,Image
1986,11,18,6,15.0,114.5,0,0,-,-,-,-,-,-,Image
