Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
1990,7,28,0,17.3,134.4,0,0,-,-,-,-,-,-,Image
1990,7,28,6,17.4,134.6,0,0,-,-,-,-,-,-,Image
1990,7,28,12,17.5,135.0,0,0,-,-,-,-,-,-,Image
1990,7,28,18,17.6,135.2,0,0,-,-,-,-,-,-,Image
1990,7,29,0,17.6,135.4,0,0,-,-,-,-,-,-,Image
1990,7,29,6,18.1,136.3,35,0,-,-,-,symmetric,40,40,Image
1990,7,29,12,18.5,136.7,40,0,-,-,-,symmetric,40,40,Image
1990,7,29,18,18.8,136.9,40,0,-,-,-,symmetric,50,50,Image
1990,7,30,0,19.2,137.0,45,0,-,-,-,symmetric,70,70,Image
1990,7,30,6,19.5,137.0,50,0,-,-,-,symmetric,80,80,Image
1990,7,30,12,19.7,137.3,55,0,symmetric,20,20,symmetric,100,100,Image
1990,7,30,18,20.0,137.8,55,0,symmetric,20,20,symmetric,100,100,Image
1990,7,31,0,20.5,138.4,60,0,symmetric,60,60,symmetric,250,250,Image
1990,7,31,6,21.2,138.8,70,0,symmetric,70,70,symmetric,250,250,Image
1990,7,31,12,21.9,139.1,70,0,symmetric,70,70,symmetric,250,250,Image
1990,7,31,18,22.8,139.1,70,0,symmetric,70,70,symmetric,200,200,Image
1990,8,1,0,23.8,139.2,75,0,symmetric,70,70,symmetric,200,200,Image
1990,8,1,6,24.7,139.2,75,0,symmetric,70,70,symmetric,200,200,Image
1990,8,1,12,25.7,139.5,75,0,symmetric,70,70,symmetric,175,175,Image
1990,8,1,18,26.5,139.4,70,0,symmetric,70,70,symmetric,175,175,Image
1990,8,2,0,27.4,139.2,70,0,symmetric,70,70,symmetric,150,150,Image
1990,8,2,6,28.4,139.3,65,0,symmetric,60,60,E,200,125,Image
1990,8,2,12,29.1,139.5,65,0,symmetric,60,60,E,200,125,Image
1990,8,2,18,29.9,139.6,65,0,symmetric,60,60,E,200,125,Image
1990,8,3,0,30.7,139.7,65,0,symmetric,60,60,symmetric,175,175,Image
1990,8,3,6,31.5,139.9,70,0,symmetric,60,60,symmetric,175,175,Image
1990,8,3,12,31.9,140.1,70,0,symmetric,60,60,symmetric,175,175,Image
1990,8,3,18,32.5,140.2,70,0,E,100,60,E,200,125,Image
1990,8,4,0,32.7,140.5,70,0,E,100,60,E,200,125,Image
1990,8,4,6,33.0,140.8,65,0,E,125,80,E,225,150,Image
1990,8,4,12,33.2,141.5,60,0,E,100,60,E,225,150,Image
1990,8,4,18,33.4,142.2,55,0,E,60,40,E,200,150,Image
1990,8,5,0,33.6,142.8,55,0,E,60,40,E,200,150,Image
1990,8,5,6,33.7,143.2,55,0,E,50,30,E,175,125,Image
1990,8,5,12,33.7,143.7,55,0,symmetric,30,30,E,175,125,Image
1990,8,5,18,33.7,144.0,50,0,-,-,-,E,175,125,Image
1990,8,6,0,33.8,144.4,50,0,-,-,-,S,300,200,Image
1990,8,6,6,33.8,145.0,50,0,-,-,-,S,300,200,Image
1990,8,6,12,33.9,145.5,50,0,-,-,-,E,300,200,Image
1990,8,6,18,34.2,146.0,50,0,-,-,-,E,300,200,Image
1990,8,7,0,34.7,146.5,50,0,-,-,-,E,300,200,Image
1990,8,7,6,35.3,147.0,50,0,-,-,-,E,300,200,Image
1990,8,7,12,35.6,147.3,45,0,-,-,-,symmetric,200,200,Image
1990,8,7,18,36.2,147.9,45,0,-,-,-,symmetric,200,200,Image
1990,8,8,0,37.0,149.7,45,0,-,-,-,E,350,200,Image
1990,8,8,6,37.7,151.6,45,0,-,-,-,E,400,200,Image
1990,8,8,12,38.0,153.8,45,0,-,-,-,symmetric,300,300,Image
1990,8,8,18,38.5,155.8,45,0,-,-,-,symmetric,300,300,Image
1990,8,9,0,38.9,158.1,45,0,-,-,-,symmetric,300,300,Image
1990,8,9,6,39.2,160.7,45,0,-,-,-,symmetric,300,300,Image
1990,8,9,12,40.5,163.0,40,0,-,-,-,symmetric,150,150,Image
1990,8,9,18,42.0,166.0,0,0,-,-,-,-,-,-,Image
1990,8,10,0,44.0,170.0,0,0,-,-,-,-,-,-,Image
1990,8,10,6,46.0,174.0,0,0,-,-,-,-,-,-,Image
1990,8,10,12,49.0,179.0,0,0,-,-,-,-,-,-,Image
1990,8,10,18,54.0,182.0,0,0,-,-,-,-,-,-,Image
