Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2013,8,8,12,12.1,136.6,0,0,-,-,-,-,-,-,Image
2013,8,8,18,12.6,135.8,0,0,-,-,-,-,-,-,Image
2013,8,9,0,13.3,135.0,0,0,-,-,-,-,-,-,Image
2013,8,9,6,13.5,133.6,0,0,-,-,-,-,-,-,Image
2013,8,9,12,13.5,132.6,0,0,-,-,-,-,-,-,Image
2013,8,9,18,13.5,131.7,35,0,-,-,-,symmetric,100,100,Image
2013,8,10,0,13.6,130.6,45,0,-,-,-,symmetric,120,120,Image
2013,8,10,6,13.9,129.2,70,0,symmetric,50,50,symmetric,120,120,Image
2013,8,10,12,14.0,128.2,80,0,symmetric,60,60,symmetric,120,120,Image
2013,8,10,18,14.2,127.0,80,0,symmetric,70,70,symmetric,150,150,Image
2013,8,11,0,14.5,125.9,85,0,symmetric,70,70,symmetric,150,150,Image
2013,8,11,6,15.1,124.8,90,0,symmetric,70,70,symmetric,150,150,Image
2013,8,11,12,15.5,123.5,105,0,symmetric,70,70,symmetric,150,150,Image
2013,8,11,18,16.1,122.2,95,0,symmetric,70,70,symmetric,150,150,Image
2013,8,12,0,16.7,120.8,75,0,symmetric,70,70,symmetric,150,150,Image
2013,8,12,6,17.2,119.2,70,0,symmetric,70,70,symmetric,150,150,Image
2013,8,12,12,17.9,118.0,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,12,18,18.0,116.5,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,13,0,18.3,115.2,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,13,6,18.8,114.1,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,13,12,19.2,113.5,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,13,18,19.6,112.9,70,0,symmetric,70,70,symmetric,200,200,Image
2013,8,14,0,20.6,112.2,70,0,symmetric,70,70,E,200,160,Image
2013,8,14,6,21.6,112.0,65,0,symmetric,60,60,E,200,160,Image
2013,8,14,12,22.0,111.3,60,0,symmetric,30,30,E,200,120,Image
2013,8,14,18,22.5,111.2,45,0,-,-,-,E,200,100,Image
2013,8,15,0,23.1,111.0,35,0,-,-,-,E,200,100,Image
2013,8,15,6,23.7,111.0,35,0,-,-,-,E,200,100,Image
2013,8,15,12,24.2,111.2,0,0,-,-,-,-,-,-,Image
2013,8,15,18,24.5,111.4,0,0,-,-,-,-,-,-,Image
2013,8,16,0,24.7,111.6,0,0,-,-,-,-,-,-,Image
2013,8,16,6,24.8,111.5,0,0,-,-,-,-,-,-,Image
2013,8,16,12,24.8,111.2,0,0,-,-,-,-,-,-,Image
2013,8,16,18,24.7,110.8,0,0,-,-,-,-,-,-,Image
2013,8,17,0,24.4,110.3,0,0,-,-,-,-,-,-,Image
2013,8,17,6,23.9,110.1,0,0,-,-,-,-,-,-,Image
2013,8,17,12,23.5,109.9,0,0,-,-,-,-,-,-,Image
2013,8,17,18,23.2,109.6,0,0,-,-,-,-,-,-,Image
2013,8,18,0,23.2,109.4,0,0,-,-,-,-,-,-,Image
2013,8,18,6,23.1,109.1,0,0,-,-,-,-,-,-,Image
