Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2014,1,15,0,9.6,129.2,0,0,-,-,-,-,-,-,Image
2014,1,15,6,9.6,129.2,0,0,-,-,-,-,-,-,Image
2014,1,15,12,9.7,129.0,0,0,-,-,-,-,-,-,Image
2014,1,15,18,9.8,128.9,0,0,-,-,-,-,-,-,Image
2014,1,16,0,9.8,128.8,0,0,-,-,-,-,-,-,Image
2014,1,16,6,9.7,128.6,0,0,-,-,-,-,-,-,Image
2014,1,16,12,9.5,128.5,0,0,-,-,-,-,-,-,Image
2014,1,16,18,9.3,128.3,0,0,-,-,-,-,-,-,Image
2014,1,17,0,9.3,128.3,0,0,-,-,-,-,-,-,Image
2014,1,17,6,9.7,127.9,0,0,-,-,-,-,-,-,Image
2014,1,17,12,9.7,127.4,0,0,-,-,-,-,-,-,Image
2014,1,17,18,9.7,127.4,0,0,-,-,-,-,-,-,Image
2014,1,18,0,9.7,127.4,35,0,-,-,-,NW,150,90,Image
2014,1,18,6,9.7,127.4,35,0,-,-,-,NW,150,90,Image
2014,1,18,12,9.7,127.4,35,0,-,-,-,NW,150,90,Image
2014,1,18,18,9.4,127.4,35,0,-,-,-,NW,150,90,Image
2014,1,19,0,9.2,127.5,35,0,-,-,-,NW,150,90,Image
2014,1,19,6,9.0,127.5,35,0,-,-,-,NW,150,90,Image
2014,1,19,12,8.7,127.7,35,0,-,-,-,NW,200,90,Image
2014,1,19,18,8.2,127.8,35,0,-,-,-,NW,200,90,Image
2014,1,20,0,7.2,128.3,0,0,-,-,-,-,-,-,Image
2014,1,20,6,6.3,129.0,0,0,-,-,-,-,-,-,Image
