time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-07-21T08:00:00,132.8,13.9,热带风暴(TS),8,18,西西北,9.0,998,280.0,0.0,0.0,,,280.0,280.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21T14:00:00,132.7,13.9,热带风暴(TS),8,18,西西北,9.0,998,300.0,0.0,0.0,,,300.0,300.0,240.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21T17:00:00,132.7,13.9,热带风暴(TS),8,18,西西北,11.0,998,300.0,0.0,0.0,,,300.0,300.0,240.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21T20:00:00,132.5,13.9,热带风暴(TS),8,18,西西北,12.0,998,300.0,0.0,0.0,,,300.0,300.0,240.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T02:00:00,132.2,14.0,热带风暴(TS),8,18,西西北,15.0,998,300.0,0.0,0.0,,,300.0,300.0,240.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T05:00:00,132.2,14.1,热带风暴(TS),8,18,西西北,15.0,998,300.0,0.0,0.0,,,300.0,300.0,240.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T08:00:00,131.8,14.2,热带风暴(TS),8,18,西西北,12.0,998,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T14:00:00,130.7,14.4,热带风暴(TS),8,18,西西北,10.0,998,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T17:00:00,130.5,14.4,热带风暴(TS),8,20,西西北,9.0,995,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T20:00:00,130.4,14.4,热带风暴(TS),8,20,西西北,9.0,995,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22T23:00:00,130.1,14.5,热带风暴(TS),8,20,西西北,10.0,995,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23T02:00:00,129.9,14.6,热带风暴(TS),9,23,西西北,10.0,990,320.0,0.0,0.0,,,300.0,320.0,280.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23T05:00:00,129.5,14.7,强热带风暴(STS),10,25,西西北,13.0,985,340.0,0.0,0.0,,,340.0,320.0,300.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23T08:00:00,128.8,14.8,强热带风暴(STS),10,25,西西北,10.0,985,340.0,0.0,0.0,,,340.0,320.0,300.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23T11:00:00,128.5,14.8,强热带风暴(STS),10,28,西西北,12.0,982,340.0,150.0,0.0,,,340.0,320.0,300.0,320.0,120.0,150.0,90.0,100.0,0.0,0.0,0.0,0.0
2023-07-23T14:00:00,128.2,14.8,强热带风暴(STS),10,28,西西北,12.0,982,340.0,150.0,0.0,,,340.0,320.0,300.0,320.0,120.0,150.0,90.0,100.0,0.0,0.0,0.0,0.0
2023-07-23T17:00:00,128.0,14.8,台风(TY),12,33,西西北,11.0,975,340.0,150.0,0.0,,,340.0,320.0,300.0,320.0,120.0,150.0,90.0,100.0,0.0,0.0,0.0,0.0
2023-07-23T20:00:00,127.8,15.0,台风(TY),12,35,西西北,11.0,970,340.0,150.0,60.0,,,340.0,320.0,300.0,320.0,120.0,150.0,100.0,100.0,60.0,60.0,40.0,40.0
