time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-07-28T02:00:00,137.6,12.6,热带风暴(TS),8,18,北西北,15.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28T05:00:00,137.5,13.0,热带风暴(TS),8,18,西北,14.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28T08:00:00,136.9,13.2,热带风暴(TS),8,18,西北,16.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28T14:00:00,136.6,13.4,热带风暴(TS),8,18,西北,19.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28T17:00:00,135.8,14.0,热带风暴(TS),8,18,西北,17.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28T20:00:00,135.6,14.2,热带风暴(TS),8,18,北西北,17.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T02:00:00,135.0,14.6,热带风暴(TS),8,18,北西北,17.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T05:00:00,134.4,15.1,热带风暴(TS),8,18,北西北,17.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T08:00:00,133.8,15.5,热带风暴(TS),8,18,北西北,15.0,998,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T14:00:00,133.8,16.5,热带风暴(TS),8,20,北西北,19.0,995,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T17:00:00,133.5,16.6,热带风暴(TS),8,20,北西北,19.0,995,260.0,0.0,0.0,,,220.0,260.0,260.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29T20:00:00,133.4,17.0,热带风暴(TS),9,23,北,21.0,990,360.0,0.0,0.0,,,320.0,360.0,360.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30T02:00:00,133.3,17.7,强热带风暴(STS),10,28,北西北,25.0,982,360.0,90.0,0.0,,,320.0,360.0,360.0,280.0,80.0,90.0,40.0,40.0,0.0,0.0,0.0,0.0
2023-07-30T05:00:00,133.2,18.3,强热带风暴(STS),10,28,北西北,22.0,982,360.0,90.0,0.0,,,320.0,360.0,360.0,280.0,80.0,90.0,40.0,40.0,0.0,0.0,0.0,0.0
2023-07-30T08:00:00,132.8,18.7,强热带风暴(STS),11,30,北西北,22.0,980,360.0,90.0,0.0,,,320.0,360.0,360.0,280.0,80.0,90.0,40.0,40.0,0.0,0.0,0.0,0.0
2023-07-30T14:00:00,132.7,19.5,台风(TY),12,35,北西北,20.0,970,380.0,140.0,70.0,,,360.0,380.0,360.0,280.0,120.0,140.0,120.0,120.0,60.0,70.0,60.0,60.0
2023-07-30T17:00:00,132.6,20.0,台风(TY),13,38,北西北,20.0,965,380.0,140.0,70.0,,,360.0,380.0,360.0,280.0,120.0,140.0,120.0,120.0,60.0,70.0,60.0,60.0
2023-07-30T20:00:00,132.4,20.3,台风(TY),13,40,北西北,23.0,960,380.0,140.0,70.0,,,360.0,380.0,360.0,280.0,120.0,140.0,120.0,120.0,60.0,70.0,60.0,60.0
2023-07-31T02:00:00,132.2,21.1,台风(TY),13,40,北西北,20.0,960,380.0,140.0,70.0,,,360.0,380.0,360.0,280.0,120.0,140.0,120.0,120.0,60.0,70.0,60.0,60.0
2023-07-31T05:00:00,132.1,21.6,台风(TY),13,40,北西北,18.0,960,380.0,140.0,70.0,,,360.0,380.0,360.0,280.0,120.0,140.0,120.0,120.0,60.0,70.0,60.0,60.0
2023-07-31T08:00:00,132.0,22.1,强台风(STY),14,42,西北,19.0,955,400.0,140.0,90.0,,,400.0,400.0,360.0,320.0,140.0,140.0,120.0,120.0,90.0,90.0,60.0,60.0
2023-07-31T11:00:00,131.8,22.4,强台风(STY),15,48,西北,18.0,945,400.0,140.0,90.0,,,400.0,400.0,360.0,320.0,140.0,140.0,120.0,120.0,90.0,90.0,60.0,60.0
2023-07-31T14:00:00,131.5,22.8,强台风(STY),15,50,西北,17.0,940,400.0,160.0,90.0,,,400.0,400.0,360.0,360.0,160.0,160.0,160.0,160.0,90.0,90.0,90.0,90.0
2023-07-31T17:00:00,131.4,23.1,超强台风(Super TY),16,52,西北,17.0,935,400.0,160.0,90.0,,,400.0,400.0,360.0,360.0,160.0,160.0,160.0,160.0,90.0,90.0,90.0,90.0
2023-07-31T20:00:00,131.1,23.4,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-07-31T23:00:00,130.8,23.7,超强台风(Super TY),16,52,西西北,15.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T02:00:00,130.3,24.0,超强台风(Super TY),16,52,西西北,14.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T05:00:00,129.8,24.5,超强台风(Super TY),16,52,西西北,16.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T08:00:00,129.4,24.6,超强台风(Super TY),16,52,西西北,15.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T11:00:00,129.1,24.8,超强台风(Super TY),16,52,西西北,15.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T14:00:00,128.7,25.0,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T17:00:00,128.4,25.2,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,70.0,,,300.0,360.0,340.0,320.0,120.0,140.0,140.0,130.0,70.0,70.0,70.0,70.0
2023-08-01T20:00:00,128.0,25.3,超强台风(Super TY),16,52,西西北,10.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-01T23:00:00,127.6,25.3,超强台风(Super TY),16,52,西西北,12.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-02T02:00:00,127.4,25.6,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-02T05:00:00,127.0,25.7,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-02T06:00:00,126.9,25.7,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-02T07:00:00,126.8,25.7,超强台风(Super TY),16,52,西西北,13.0,935,360.0,140.0,90.0,,,300.0,360.0,340.0,320.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0
2023-08-02T08:00:00,126.8,25.7,超强台风(Super TY),16,52,西,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T09:00:00,126.8,25.8,超强台风(Super TY),16,52,西,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T10:00:00,126.7,25.9,超强台风(Super TY),16,52,西,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T11:00:00,126.5,26.0,超强台风(Super TY),16,52,西西北,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T12:00:00,126.3,26.0,超强台风(Super TY),16,52,西西北,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T13:00:00,126.2,26.0,超强台风(Super TY),16,52,西西北,12.0,935,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T14:00:00,126.1,26.0,强台风(STY),15,50,西西北,12.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T15:00:00,126.0,26.1,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T16:00:00,125.9,26.1,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T17:00:00,125.8,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T18:00:00,125.7,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T19:00:00,125.7,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T20:00:00,125.6,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T21:00:00,125.5,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T22:00:00,125.4,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-02T23:00:00,125.3,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T00:00:00,125.3,26.2,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T01:00:00,125.2,26.3,强台风(STY),15,50,西西北,10.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T02:00:00,125.1,26.4,强台风(STY),15,50,西西北,9.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T03:00:00,124.9,26.5,强台风(STY),15,50,西西北,9.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T04:00:00,124.9,26.5,强台风(STY),15,50,西西北,9.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T05:00:00,124.8,26.6,强台风(STY),15,50,西西北,6.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T06:00:00,124.8,26.6,强台风(STY),15,50,西西北,6.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T07:00:00,124.8,26.6,强台风(STY),15,50,西西北,6.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
2023-08-03T08:00:00,124.8,26.7,强台风(STY),15,50,西,6.0,940,360.0,100.0,50.0,,,300.0,360.0,340.0,320.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0
