time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-08-30T20:00:00,154.3,13.3,热带风暴(TS),8,18,北西北,24,998,250,0,0,,,250,100,100,150,0,0,0,0,0,0,0,0
2023-08-31T02:00:00,154.4,14.0,热带风暴(TS),8,18,北西北,25,998,250,0,0,,,250,100,100,150,0,0,0,0,0,0,0,0
2023-08-31T05:00:00,154.3,14.4,热带风暴(TS),9,23,北西北,29,990,250,0,0,,,250,100,100,150,0,0,0,0,0,0,0,0
2023-08-31T08:00:00,154.0,15.1,热带风暴(TS),9,23,北西北,28,990,250,0,0,,,250,100,100,150,0,0,0,0,0,0,0,0
2023-08-31T14:00:00,154.0,16.6,强热带风暴(STS),10,28,北西北,29,982,250,50,0,,,250,100,100,150,50,50,30,30,0,0,0,0
2023-08-31T17:00:00,153.8,17.7,强热带风暴(STS),11,30,西北,27,980,250,50,0,,,250,100,100,150,50,50,30,30,0,0,0,0
2023-08-31T20:00:00,153.5,18.1,强热带风暴(STS),11,30,西北,27,980,250,50,0,,,250,100,100,150,50,50,30,30,0,0,0,0
2023-09-01T02:00:00,152.8,18.8,强热带风暴(STS),11,30,西北,30,980,250,50,0,,,250,100,100,150,50,50,30,30,0,0,0,0
2023-09-01T05:00:00,152.5,19.5,强热带风暴(STS),11,30,西北,34,980,250,50,0,,,250,100,100,150,50,50,30,30,0,0,0,0
2023-09-01T08:00:00,151.9,20.4,强热带风暴(STS),11,30,西北,35,980,250,50,0,,,250,180,100,150,50,50,30,30,0,0,0,0
2023-09-01T14:00:00,150.8,21.8,强热带风暴(STS),10,25,西北,36,985,250,0,0,,,250,180,100,150,0,0,0,0,0,0,0,0
2023-09-01T17:00:00,150.2,22.4,热带风暴(TS),9,23,西北,35,990,250,0,0,,,250,180,100,150,0,0,0,0,0,0,0,0
2023-09-01T20:00:00,149.7,23.9,热带风暴(TS),8,18,西北,35,998,200,0,0,,,200,140,80,120,0,0,0,0,0,0,0,0
2023-09-02T02:00:00,148.9,24.1,热带风暴(TS),8,18,西北,42,998,200,0,0,,,200,140,80,120,0,0,0,0,0,0,0,0
2023-09-02T05:00:00,148.2,24.7,热带风暴(TS),8,18,西北,41,998,200,0,0,,"[{'sets': '日本', 'points': [{'time': '2023-09-02T17:00:00', 'lng': 144.8, 'lat': 27.9, 'strong': '热带风暴(TS)', 'power': 8, 'speed': 20, 'move_dir': None, 'move_speed': None, 'pressure': 996, 'radius7': None, 'radius10': None, 'remark': None}, {'time': '2023-09-03T05:00:00', 'lng': 141.8, 'lat': 29.4, 'strong': '热带风暴(TS)', 'power': 8, 'speed': 18, 'move_dir': None, 'move_speed': None, 'pressure': 998, 'radius7': None, 'radius10': None, 'remark': None}, {'time': '2023-09-04T02:00:00', 'lng': 136.0, 'lat': 31.0, 'strong': '', 'power': 0, 'speed': 0, 'move_dir': None, 'move_speed': None, 'pressure': 1000, 'radius7': None, 'radius10': None, 'remark': None}]}, {'sets': '中国', 'points': [{'time': '2023-09-02T17:00:00', 'lng': 144.5, 'lat': 27.5, 'strong': '热带低压(TD)', 'power': 7, 'speed': 16, 'move_dir': None, 'move_speed': None, 'pressure': 1000, 'radius7': None, 'radius10': None, 'remark': None}]}]",200,140,80,120,0,0,0,0,0,0,0,0
