time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2023-08-08T08:00:00,149.0,24.3,热带风暴(TS),8,18,西西北,10,998,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-08T14:00:00,148.6,24.3,热带风暴(TS),8,18,西,10,998,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-08T17:00:00,148.5,24.3,热带风暴(TS),8,20,西,11,995,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-08T20:00:00,148.4,24.4,热带风暴(TS),8,20,西,14,995,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-09T02:00:00,147.6,24.4,热带风暴(TS),8,20,西,12,995,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-09T05:00:00,147.3,24.4,热带风暴(TS),8,20,西,13,995,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-09T08:00:00,146.9,24.4,强热带风暴(STS),10,25,西西北,15,985,380,0,0,,,350,380,280,280,0,0,0,0,0,0,0,0
2023-08-09T14:00:00,146.0,24.5,强热带风暴(STS),11,30,西西北,16,980,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-09T17:00:00,145.9,24.8,强热带风暴(STS),11,30,西西北,15,980,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-09T20:00:00,145.5,24.8,强热带风暴(STS),11,30,西西北,15,980,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-10T02:00:00,144.7,24.8,强热带风暴(STS),11,30,西西北,11,980,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-10T05:00:00,144.3,25.0,强热带风暴(STS),11,30,西北,9,980,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-10T08:00:00,143.9,25.1,台风(TY),12,35,西北,9,970,380,80,0,,,350,380,280,280,80,60,60,80,0,0,0,0
2023-08-10T14:00:00,143.5,25.5,台风(TY),12,35,北西北,9,970,380,80,50,,,350,380,280,280,80,60,60,80,50,40,40,50
2023-08-10T17:00:00,143.2,25.8,台风(TY),13,38,北西北,10,965,380,80,50,,,350,380,280,280,80,60,60,80,50,40,40,50
2023-08-10T20:00:00,143.2,25.9,台风(TY),13,40,北西北,11,960,380,100,50,,,350,380,300,300,100,100,100,100,50,50,50,50
